ID_PER,ap_reun_aut,ap_firma_pet,ap_resol_prob,ap_rec_part_pol,ap_protest,ap_toma_carr,ap_pinta,ap_busca_apoyo_osc,ap_acudir_medios,ap_presion_rs,ap_huelga
1060213.20.01,2,2,1,1,2,2,2,1,2,2,2
1060241.01.05,2,2,2,2,2,2,2,2,2,2,2
1060241.05.02,1,2,2,2,2,2,2,2,1,2,2
1060241.08.02,2,2,2,1,2,2,2,2,2,2,2
1060241.09.01,2,2,2,2,2,2,2,2,2,2,2
1060241.11.01,2,2,2,2,2,2,2,2,2,2,2
1060241.17.01,2,2,2,2,2,2,2,2,2,2,2
1060241.20.01,2,2,2,2,2,2,2,2,2,2,2
1060313.01.01,1,1,1,1,1,2,2,2,1,2,2
1060313.05.01,1,2,1,1,1,1,2,2,2,2,2
1060313.13.03,2,2,2,2,2,2,2,2,2,2,2
1060313.17.01,2,1,2,1,1,2,2,2,2,2,2
1060313.18.01,2,2,2,2,2,2,2,2,2,2,2
1060313.19.02,2,1,1,1,2,2,2,2,2,2,2
1060393.01.02,2,2,2,2,2,2,2,2,2,2,2
1060393.02.01,2,2,2,2,2,2,2,2,2,2,2
1060393.03.01,2,2,2,2,2,2,2,2,2,2,2
1060393.12.01,2,2,2,2,2,2,2,2,2,2,2
1060393.14.01,2,2,2,2,2,2,2,2,2,2,2
1060393.15.01,2,2,2,2,2,2,2,2,2,2,2
1060393.17.02,2,2,2,2,2,2,2,2,2,2,2
1060393.20.01,2,2,2,2,2,2,2,2,2,2,2
1060515.04.01,2,2,2,2,2,2,2,2,2,2,2
1060515.08.02,2,2,2,2,2,2,2,2,2,2,2
1060515.10.01,2,2,2,2,2,2,2,2,2,2,2
1060515.12.01,2,1,1,1,1,2,2,1,2,1,1
1060515.13.01,2,2,2,2,2,2,2,2,2,2,2
1060515.14.01,1,2,1,2,2,2,2,2,2,2,2
1060515.15.01,2,2,2,2,2,2,2,2,2,2,2
1060515.16.02,2,2,2,2,2,2,2,2,2,2,2
1060515.18.01,2,2,1,2,2,2,2,2,2,2,2
1060515.19.01,2,2,2,2,2,2,2,2,2,2,2
1060515.20.01,1,1,1,1,2,2,2,2,2,2,2
1060515.21.02,2,1,2,2,2,2,2,2,2,2,2
1060535.08.03,2,2,2,2,2,2,2,2,2,2,2
1060535.09.02,2,2,2,2,2,2,2,2,2,2,2
1060535.10.01,2,2,2,2,2,2,2,2,2,2,2
1060535.11.01,1,1,1,2,2,2,2,2,2,2,2
1060535.12.05,2,1,1,2,1,2,2,1,2,2,2
1060535.13.01,2,2,2,2,2,2,2,2,2,2,2
1060535.17.01,2,2,2,2,2,2,2,2,2,2,2
1060535.18.03,1,2,1,1,2,2,2,2,2,2,2
1060535.19.02,2,2,2,2,2,2,2,2,2,2,2
1060535.20.02,2,1,1,2,2,2,2,2,2,2,2
1060594.02.01,2,2,2,2,2,2,2,2,2,2,2
1060594.03.02,2,2,2,2,2,2,2,2,2,2,2
1060594.04.02,2,2,2,2,2,2,2,2,2,2,2
1060594.06.01,2,2,2,2,2,2,2,2,2,2,2
1060594.08.01,2,2,1,2,2,2,2,2,2,2,2
1060594.10.03,2,2,1,2,2,1,2,2,2,2,1
1060594.11.01,2,2,2,2,2,2,2,2,2,2,2
1060594.14.02,2,2,2,2,2,2,2,2,2,2,2
1100275.03.01,2,2,2,2,2,2,2,2,2,2,2
1100275.04.01,2,2,2,2,2,2,2,2,2,2,2
1100531.04.03,2,1,1,2,2,2,1,1,2,2,2
1100543.04.01,2,2,2,2,2,2,2,2,2,2,2
1100613.01.02,2,2,2,2,2,2,2,2,2,2,2
1100613.03.01,2,2,2,2,2,2,2,1,1,2,2
1100613.05.03,2,2,2,2,2,2,2,2,2,2,2
1100629.05.01,2,1,1,2,2,2,2,2,2,2,2
1100662.02.03,2,2,2,2,2,2,2,2,2,2,2
1100954.03.02,2,2,2,2,2,2,2,2,2,2,2
1100954.04.02,2,2,2,2,2,2,2,2,2,2,2
1101139.02.01,1,2,2,2,2,2,2,2,2,2,2
1101139.03.02,2,2,2,2,2,2,2,2,2,2,2
1101253.02.02,2,2,2,2,2,2,2,2,2,2,2
1101253.03.01,2,2,2,2,2,2,2,2,2,2,2
1101418.05.01,2,2,2,2,2,2,2,2,2,2,2
1101482.01.04,2,2,2,2,2,2,2,2,2,2,2
1101482.02.02,2,2,2,2,2,2,2,2,2,2,2
1101482.04.01,2,2,2,2,2,2,2,2,2,2,2
1101482.05.03,2,2,2,2,2,2,2,2,2,2,2
1101502.05.01,2,2,2,2,2,2,2,2,2,2,2
1101579.03.02,1,1,1,1,2,2,2,2,2,2,2
1101579.04.02,2,2,2,2,2,2,2,2,2,2,2
1101579.05.01,2,2,2,2,2,2,2,2,2,2,2
1101655.02.01,2,2,2,2,2,2,2,2,2,2,2
1101722.01.04,2,2,2,2,2,2,2,2,2,2,2
1101722.05.01,2,2,2,2,2,2,2,2,2,2,2
1101970.01.02,2,2,2,2,2,2,2,2,2,2,2
1101970.05.01,2,2,2,2,2,2,2,2,2,2,2
1102195.03.01,2,2,2,2,2,2,2,2,2,2,2
1102195.04.04,2,2,2,2,2,2,2,2,2,2,2
1102195.05.01,2,2,2,2,2,2,2,2,2,2,2
1102254.02.02,2,2,2,2,2,2,2,2,2,2,2
1102254.03.01,2,2,2,2,2,2,2,2,2,2,2
1102286.01.01,2,2,2,2,2,2,2,2,2,2,2
1102286.04.02,2,2,2,2,2,2,2,2,2,2,2
1102423.03.01,2,2,2,2,2,2,2,2,2,2,2
1102490.02.01,1,1,1,1,1,2,2,1,1,1,1
1102490.03.02,2,2,2,2,2,2,2,2,2,2,2
1102490.04.01,2,2,2,2,2,2,2,2,2,2,2
1102490.05.02,1,1,1,2,1,2,2,2,2,2,2
1102512.05.01,2,2,2,2,2,2,2,2,2,2,2
1102573.01.02,2,1,2,2,2,2,2,2,2,2,2
1102573.02.04,2,2,2,2,2,2,2,2,2,2,2
1102834.04.02,2,2,2,2,2,2,2,2,2,2,2
1102915.03.02,2,2,2,2,2,2,2,2,2,2,2
1102915.04.03,2,2,2,2,2,2,2,2,2,2,2
1103002.01.04,2,2,2,2,2,2,2,2,2,2,2
1103002.03.03,2,2,2,2,2,2,2,2,2,2,2
1103145.01.01,2,2,2,2,2,2,2,2,2,2,2
1103145.02.02,2,2,2,2,2,2,2,2,2,2,2
1103223.02.01,2,2,2,2,2,2,2,2,2,2,2
1103223.03.01,2,2,2,2,2,2,2,2,2,2,2
1103336.02.01,1,1,1,2,1,2,2,1,2,2,2
1103372.02.01,2,2,2,2,2,2,2,2,2,2,2
1103372.04.01,2,2,2,2,2,2,2,2,2,2,2
1103420.03.04,2,2,2,2,2,2,2,2,2,2,2
1103420.05.02,2,2,2,2,2,2,2,2,2,2,2
1103576.01.02,2,2,2,2,2,2,2,2,2,2,2
1103576.02.03,2,2,2,2,2,2,2,2,2,2,2
1103576.03.01,2,2,2,2,2,2,2,2,2,2,2
1103576.05.01,2,1,2,2,2,2,2,2,2,2,2
1103751.02.02,2,2,2,2,2,2,2,2,2,2,2
1104033.01.03,2,2,2,2,2,2,2,2,2,2,2
1104033.04.02,2,2,2,2,2,2,2,2,2,2,2
1104216.01.03,2,2,2,2,2,2,2,2,2,2,2
1104216.05.02,2,2,2,2,2,2,2,2,2,2,2
1104222.05.01,2,2,2,2,2,2,2,2,2,2,2
1104282.02.01,2,2,2,2,2,2,2,2,2,2,2
1104282.03.01,2,2,2,2,2,2,2,2,2,2,2
1104400.01.01,2,2,2,2,2,2,2,2,2,2,2
1104400.03.02,2,2,2,2,2,2,2,2,2,2,2
1104463.02.01,2,2,2,2,2,2,2,2,2,2,2
1104463.05.02,2,2,2,2,2,2,2,2,2,2,2
1104560.01.02,2,2,2,2,2,2,2,2,2,2,2
1104560.02.06,2,2,2,2,2,2,2,2,2,2,2
1104886.03.01,2,2,2,2,2,2,2,1,2,2,2
1104936.03.01,2,2,2,2,2,2,2,2,2,2,2
1104936.04.01,2,2,2,2,2,2,2,2,2,2,2
1104936.05.01,2,2,2,2,2,2,2,2,2,2,2
1105365.02.02,1,2,2,2,2,2,2,2,2,2,2
1105366.02.05,2,2,2,2,2,2,2,2,2,2,2
1105366.04.01,1,2,2,2,2,2,2,2,2,2,2
1105420.02.02,2,2,2,2,2,2,2,2,2,2,2
1105420.03.01,2,2,2,2,2,2,2,2,2,2,2
1105425.02.01,2,2,2,2,2,2,2,2,2,2,2
1105509.01.02,2,2,2,2,2,2,2,2,2,2,2
1105509.02.01,1,2,2,2,2,2,2,2,2,2,2
1105509.13.01,2,2,2,2,2,2,2,2,2,2,2
1105509.14.01,2,2,2,2,2,2,2,2,2,2,2
1105509.15.02,2,2,2,2,2,2,2,2,2,2,2
1105509.19.05,2,2,2,2,2,2,2,2,2,2,2
1105719.18.01,2,2,1,2,2,2,2,2,2,2,2
1105719.19.10,2,2,2,2,2,2,2,2,2,2,2
1105732.01.02,2,2,2,2,2,2,2,2,2,2,2
1105732.04.01,1,2,1,2,1,1,2,2,2,2,1
1105732.09.01,2,2,2,2,2,2,2,2,2,2,2
1105732.11.02,2,2,2,2,2,2,2,2,2,2,2
1105732.12.03,2,1,2,2,2,2,2,2,2,2,2
1105732.15.02,2,2,2,2,2,2,2,2,2,2,2
1105732.19.01,2,2,2,2,2,2,2,2,2,2,2
1106341.01.01,2,2,2,2,2,2,2,2,2,2,2
1106341.02.02,2,2,2,2,2,2,2,2,2,2,2
1106341.04.01,2,2,2,2,2,2,2,2,2,2,2
1106380.01.01,2,2,2,2,2,2,2,2,2,2,2
1106380.04.04,2,2,2,2,2,2,2,2,2,2,1
1106648.02.01,2,2,2,2,2,2,2,2,2,2,2
1106794.01.01,2,2,2,2,2,2,2,2,2,2,2
1106794.02.02,2,2,2,2,2,2,2,2,2,2,2
1106794.04.01,2,1,1,2,2,2,2,2,2,2,2
1106794.07.02,2,2,2,2,2,2,2,2,2,2,2
1106794.08.01,2,2,2,2,2,2,2,2,2,2,2
1106794.13.01,2,1,1,2,2,2,2,2,2,2,1
1106895.02.01,2,2,2,2,2,2,2,2,2,2,2
1106895.04.02,2,2,2,2,2,2,2,2,2,2,2
1106895.05.01,2,2,2,2,2,2,2,2,2,2,2
1106896.03.02,2,2,2,2,2,2,1,2,2,2,2
1106896.05.02,2,2,2,2,2,2,2,2,2,2,2
1106911.03.01,2,2,2,2,2,2,2,2,2,2,2
1106911.04.01,2,2,2,2,2,2,2,2,2,2,2
1107105.04.01,2,1,2,2,2,2,2,1,2,2,2
1107105.05.02,2,2,2,2,2,2,2,2,2,2,2
1107105.09.01,2,2,2,2,2,2,2,2,2,2,2
1107105.10.01,2,2,2,2,2,2,2,2,2,2,2
1107105.12.02,2,2,1,2,2,2,2,2,2,2,2
1107105.15.01,1,1,2,2,2,2,2,1,2,2,2
1107105.18.04,2,2,2,2,2,2,2,2,2,2,2
1107105.19.01,2,2,2,2,2,2,2,2,2,2,2
1107605.01.02,2,2,2,2,2,2,2,2,2,2,2
1107605.07.02,2,1,1,2,2,2,2,2,2,2,2
1107605.11.01,2,1,1,1,2,2,2,2,2,2,2
1108630.07.04,2,2,2,2,2,2,2,2,2,2,2
1108630.08.02,2,2,2,2,1,2,2,2,2,2,2
1108630.09.03,2,2,2,2,2,2,2,2,2,2,2
1108630.11.01,2,2,2,2,2,2,2,2,2,2,2
1108630.13.02,2,2,2,2,2,2,2,2,2,2,2
1108630.14.02,2,2,2,2,2,2,2,2,2,2,2
1108630.16.02,2,2,2,2,2,2,2,2,2,2,2
1108630.17.02,2,2,2,2,2,2,2,2,2,2,2
1108630.18.01,2,2,2,2,2,2,2,2,2,2,2
1108630.20.02,2,2,2,2,2,2,2,2,2,2,2
1108740.02.03,2,2,2,2,2,2,2,2,2,2,2
1108740.03.01,2,2,2,2,2,2,2,2,2,2,1
1108740.05.02,2,2,2,2,2,2,2,2,2,2,2
1108740.14.02,2,2,1,2,2,2,1,2,2,2,2
1108740.16.03,2,1,2,2,2,2,2,1,2,2,2
1108740.18.01,2,2,2,2,2,2,2,2,2,2,2
1108740.19.04,2,2,2,2,2,2,2,2,2,2,2
1108886.03.01,2,2,2,2,2,2,2,2,2,2,2
1108886.05.05,2,2,2,2,2,2,2,2,2,2,2
1108886.06.01,2,2,2,2,2,2,2,2,2,2,2
1108886.07.01,2,2,2,2,2,2,2,2,2,2,2
1108886.08.06,2,2,2,2,2,2,2,2,2,2,2
1108886.10.02,2,2,2,2,2,2,2,2,2,2,2
1108886.11.02,2,2,2,2,2,2,2,2,2,2,2
1108886.12.01,2,2,2,2,2,2,2,2,2,2,2
1108886.13.04,2,2,2,2,2,2,2,2,2,2,2
1108886.17.01,2,2,2,2,2,2,2,2,2,2,2
1108886.19.01,2,2,2,2,2,2,2,2,2,2,2
1108886.20.01,2,2,2,2,2,2,2,2,2,2,2
1160022.07.01,2,2,2,2,2,2,2,2,2,2,2
1160022.11.02,2,2,2,2,2,2,2,2,2,2,2
1160022.13.01,2,2,2,1,2,2,2,2,2,2,2
1160022.14.04,2,2,2,2,2,2,2,2,2,2,2
1160022.15.01,2,2,2,2,2,2,2,2,2,2,2
1160022.16.02,2,2,2,2,2,2,2,2,2,2,2
1160022.17.04,2,2,2,2,2,2,2,2,2,2,2
1160022.19.01,1,1,2,2,2,2,2,2,2,2,2
1160127.02.02,2,2,2,2,2,2,2,2,2,2,2
1160127.03.02,2,2,2,2,2,2,2,2,2,2,2
1160127.04.01,2,2,2,2,2,2,2,2,2,2,2
1160127.05.01,2,2,2,2,2,2,2,2,2,2,2
1160127.06.02,2,2,2,2,2,2,2,2,2,2,2
1160127.07.02,2,2,2,2,2,2,2,2,2,2,2
1160127.08.02,2,2,2,2,2,2,2,2,2,2,2
1160127.09.02,2,2,2,2,2,2,2,2,2,2,2
1160127.10.02,2,2,2,2,2,2,2,2,2,2,2
1160127.11.02,2,2,2,2,2,2,2,2,2,2,2
1160127.13.02,2,2,2,2,2,2,2,2,2,2,2
1160127.14.01,2,2,2,2,2,2,2,2,2,2,2
1160127.15.01,2,2,2,2,2,2,2,2,2,2,2
1160127.20.01,2,2,2,2,2,2,2,2,2,2,2
1160208.01.05,2,2,1,2,2,2,2,2,2,2,2
1160208.03.01,2,2,2,2,2,2,2,2,2,9,2
1160208.04.01,2,1,2,2,2,2,2,2,2,2,2
1160208.05.01,2,2,2,2,2,2,2,2,2,2,2
1160208.06.04,1,2,2,2,2,2,2,2,1,2,2
1160208.09.01,1,1,1,2,1,2,2,1,2,1,2
1160208.11.02,2,1,2,2,2,2,2,2,2,2,2
1160208.13.01,2,1,1,1,2,2,2,2,2,9,2
1160208.15.01,2,2,2,2,2,2,2,2,2,2,2
1160208.16.01,2,2,2,2,2,2,2,2,2,2,2
1160208.17.02,2,2,2,2,2,2,2,2,2,2,2
1160208.18.01,2,2,2,2,2,2,2,2,2,2,2
1160208.19.01,1,1,2,2,2,2,2,2,2,9,2
1160237.01.01,2,2,2,2,2,2,2,2,2,2,2
1160237.02.02,1,2,2,2,2,2,2,2,2,2,2
1160237.07.02,2,2,2,2,2,2,2,2,2,2,2
1160237.09.02,2,2,2,2,2,2,2,2,2,2,2
1160237.10.01,2,2,2,2,2,2,2,2,2,2,2
1160237.13.02,2,2,2,2,2,2,2,2,2,2,2
1160237.14.03,2,2,1,2,2,2,2,2,2,2,2
1160237.15.02,2,2,2,2,2,2,2,2,2,2,2
1160237.18.02,2,2,2,2,2,2,2,2,2,2,2
1160237.19.03,2,2,2,2,2,2,2,2,2,2,2
1160237.20.03,2,2,2,2,2,2,2,2,2,2,2
1160416.01.01,2,2,2,2,2,2,2,2,2,2,2
1160416.04.03,2,2,2,2,2,2,2,2,2,2,2
1160416.07.01,2,2,2,2,2,2,2,2,2,2,2
1160416.11.02,2,2,2,2,2,2,2,2,2,2,2
1160416.15.01,2,1,2,1,2,2,2,2,2,2,2
1160416.17.01,2,2,2,2,2,2,2,2,2,2,2
1160416.20.03,2,2,2,2,2,2,2,2,2,2,2
1160762.04.02,2,2,2,2,2,2,2,2,2,2,2
1160762.06.03,2,2,2,2,2,2,2,2,2,2,2
1160762.07.01,1,1,1,1,1,2,1,2,2,1,1
1160762.08.04,2,2,2,2,2,2,2,2,2,2,2
1160762.12.01,9,1,2,2,2,2,2,2,2,2,2
1160762.15.03,2,2,2,2,2,2,2,2,2,2,2
1160762.19.06,2,2,2,2,2,2,2,2,2,2,2
1160762.20.02,2,2,2,2,2,2,2,2,2,2,2
1160863.04.01,2,2,2,2,2,2,2,2,2,2,2
1160863.05.03,2,2,2,2,2,2,2,2,2,2,2
1160863.06.02,2,2,2,2,2,2,2,2,2,2,2
1160863.08.03,2,2,2,2,2,2,2,2,2,2,2
1160863.10.04,2,2,2,2,2,2,2,2,2,2,2
1160863.12.02,2,2,2,2,2,2,2,2,2,2,2
1160863.13.05,2,2,2,2,2,2,2,2,2,2,2
1160863.14.02,2,2,2,2,2,2,2,2,2,2,1
1160863.16.02,2,2,2,2,2,2,2,2,2,2,2
1161183.02.01,2,2,1,2,2,2,2,2,2,2,1
1161183.03.02,2,2,2,2,2,2,2,2,2,2,2
1161183.06.02,2,1,2,1,2,2,2,2,2,2,2
1161183.10.01,2,2,2,2,2,2,2,2,2,2,2
1161183.11.02,2,2,2,2,2,2,2,2,2,2,2
1161183.18.01,2,2,2,2,2,2,2,2,2,2,2
1161183.19.01,2,1,1,1,1,2,1,2,2,2,2
1161183.20.01,2,2,2,2,2,2,2,2,2,2,1
1161183.21.01,2,2,2,2,2,2,2,2,2,2,2
1161202.02.01,2,2,2,2,2,2,2,2,2,2,2
1161202.04.02,1,2,2,2,2,2,2,2,2,2,2
1161202.08.01,2,2,2,2,2,2,2,2,2,2,2
1161202.10.01,2,2,2,2,2,2,2,2,2,2,2
1161202.15.01,2,1,1,2,2,2,2,2,2,2,2
1161202.17.01,2,2,2,2,2,2,2,2,2,2,2
1161202.18.01,2,2,2,2,2,2,2,2,2,2,2
1161202.19.01,2,2,2,2,2,2,2,2,2,2,2
1161202.20.01,2,2,2,2,2,2,2,2,2,2,2
1161267.02.01,2,2,2,2,2,2,2,2,2,2,2
1161267.03.02,2,2,2,2,2,2,2,2,2,2,2
1161267.09.02,2,2,2,2,2,2,2,2,2,2,2
1161267.12.03,2,2,2,1,2,2,2,2,2,2,2
1161267.13.02,2,1,2,2,2,2,2,2,2,2,2
1161267.14.01,2,2,2,2,2,2,2,2,2,2,2
1161267.15.03,1,2,2,2,2,2,2,2,2,2,2
1161267.19.02,2,2,2,2,2,2,2,2,2,2,2
1161267.20.02,2,2,1,2,2,2,2,1,1,2,2
1161538.04.02,2,1,2,2,2,2,2,2,2,2,2
1161538.11.02,2,2,2,2,2,2,2,2,2,2,2
1161538.15.01,2,2,2,2,2,2,2,2,2,2,2
1161538.20.05,2,2,2,2,2,2,2,2,2,2,2
1200033.02.03,2,2,2,2,2,2,2,2,2,2,2
1200033.03.02,2,2,2,2,2,2,2,2,2,2,2
1200033.05.04,2,2,2,2,2,2,2,2,2,2,2
1200051.05.02,2,2,2,2,2,2,2,2,2,2,2
1200079.03.02,2,2,2,2,2,2,2,2,2,2,2
1200113.02.01,2,2,2,2,2,2,2,2,2,2,2
1200236.03.01,2,2,2,2,2,2,2,2,2,2,2
1200254.04.03,2,2,2,2,2,2,1,2,2,2,2
1200295.05.01,2,2,2,2,2,2,2,2,2,2,2
1200298.02.03,2,2,2,2,2,2,2,2,2,2,2
1200298.03.01,2,2,2,2,2,2,2,2,2,2,2
1200311.01.01,2,2,2,2,2,2,2,2,2,2,2
1200529.05.01,2,2,2,2,2,2,2,2,2,2,2
1200674.02.01,2,2,2,1,2,2,2,2,2,2,2
1200674.04.01,2,2,2,2,2,2,2,2,2,2,2
1200699.05.01,2,2,2,2,2,2,2,2,2,2,2
1200788.01.04,2,2,2,2,2,2,2,1,2,2,2
1200788.04.01,2,2,2,2,2,2,2,2,2,2,2
1200959.01.03,2,2,2,2,2,2,2,2,2,2,2
1200959.02.01,2,1,2,2,2,2,2,2,2,2,2
1200959.03.02,2,2,2,2,2,2,2,2,2,2,2
1200959.04.01,2,1,2,2,2,2,2,2,2,2,2
1201041.04.03,2,2,2,2,1,2,2,2,1,1,2
1201048.01.01,2,2,2,2,2,2,2,2,2,2,2
1201048.02.01,2,2,2,2,2,2,2,2,2,2,2
1201069.02.06,1,1,2,2,2,2,2,2,2,2,2
1201069.03.01,1,1,2,2,2,2,2,2,2,2,2
1201069.04.01,2,2,2,2,2,2,2,2,2,2,2
1201069.05.01,2,2,2,2,2,2,2,2,2,2,2
1201079.02.01,2,2,2,2,2,2,2,2,2,2,2
1201079.04.01,2,2,2,2,2,2,2,2,2,2,2
1201079.05.01,2,2,2,2,2,2,2,2,2,2,2
1201152.01.01,2,1,2,1,2,2,2,2,2,2,2
1201272.01.02,2,2,2,2,2,2,2,2,2,2,2
1201272.03.02,2,2,2,2,2,2,2,2,2,2,2
1201272.04.01,1,1,1,1,1,1,2,1,1,1,1
1201287.01.01,2,2,2,2,2,2,2,2,2,2,2
1201287.02.01,2,2,2,2,2,2,2,2,2,2,2
1201353.02.01,2,2,2,2,2,2,2,2,2,2,2
1201353.04.01,2,2,2,2,2,2,2,2,2,2,2
1201418.02.02,2,2,2,2,2,2,2,2,2,2,2
1201418.03.01,2,2,2,2,2,2,2,2,2,2,2
1201482.02.02,2,2,2,2,2,2,2,2,2,2,2
1201482.03.03,2,2,2,2,2,2,2,2,2,2,2
1201482.04.02,2,2,2,2,2,2,2,2,2,2,2
1201589.04.01,2,2,2,2,2,2,2,2,2,2,2
1201603.01.02,2,2,2,2,2,2,2,2,2,2,2
1201603.03.01,2,2,2,2,2,2,2,2,2,2,2
1201603.04.01,2,2,2,2,2,2,2,2,2,2,2
1201726.03.02,2,2,2,2,2,2,2,2,2,2,2
1201726.04.01,2,2,1,2,2,2,2,2,2,2,2
1202127.03.02,2,2,2,2,2,2,2,2,2,2,2
1202127.05.02,2,2,2,2,2,2,2,2,2,2,2
1202146.04.01,2,1,1,2,2,2,2,2,2,2,2
1202216.01.01,1,1,1,1,1,2,2,1,1,2,2
1202216.02.01,1,1,1,2,1,2,2,1,1,2,2
1202517.01.02,2,2,1,2,2,2,2,2,2,2,2
1202820.02.01,2,2,2,2,2,2,2,2,2,2,2
1203005.11.02,2,2,2,2,2,2,2,2,2,2,2
1203005.14.02,1,1,1,1,2,2,2,2,2,2,2
1203005.19.02,2,2,2,2,2,2,2,2,2,2,2
1203120.02.02,2,2,2,2,2,2,2,2,2,2,2
1203120.03.01,2,2,2,2,2,2,2,2,2,2,2
1203120.05.01,1,1,1,1,1,1,2,1,1,2,1
1203120.06.01,2,1,2,2,2,2,2,2,2,2,2
1203120.08.06,1,1,2,1,2,2,2,2,2,2,2
1203120.11.01,2,2,2,2,2,2,2,2,2,2,2
1203120.20.01,2,2,2,2,2,2,2,2,2,2,2
1203167.01.01,2,2,2,2,2,2,2,2,2,2,2
1203167.03.01,2,2,2,2,2,2,2,2,2,2,2
1203167.05.01,2,2,2,2,2,2,2,2,2,2,2
1203167.06.02,2,2,2,2,2,2,2,2,2,2,2
1203167.08.01,2,2,2,2,2,2,2,2,2,2,2
1203167.09.01,2,2,1,2,2,2,2,2,2,2,2
1203167.11.01,2,2,2,2,2,2,2,2,2,2,2
1203167.14.01,2,2,2,2,2,2,2,2,2,2,2
1203167.15.02,2,2,2,2,2,2,2,2,2,2,2
1203167.16.02,2,2,2,2,2,2,2,2,2,2,2
1203167.19.01,2,1,2,2,2,2,2,2,2,2,2
1203167.20.01,2,1,1,2,2,2,2,2,2,2,2
1203453.04.01,1,1,1,1,2,2,2,2,2,2,2
1203453.09.03,2,2,2,2,2,2,2,2,2,2,2
1203453.17.01,2,2,2,2,2,2,2,2,2,2,2
1203550.01.01,1,1,1,1,1,1,2,2,2,2,2
1203550.04.02,2,2,2,2,2,2,2,2,2,2,2
1203550.15.02,2,2,2,2,2,2,2,2,2,2,2
1203550.19.02,2,2,2,2,2,2,2,2,2,2,2
1203726.03.03,2,2,2,2,2,2,2,2,2,2,2
1203726.08.02,2,2,2,2,2,2,2,2,2,2,2
1203726.12.01,1,1,1,1,1,1,2,2,2,2,2
1203726.13.01,1,2,2,1,2,2,2,2,2,2,2
1203726.14.01,2,2,2,2,2,2,2,2,2,2,2
1203726.18.02,2,2,2,2,2,2,2,2,2,2,2
1203726.19.02,2,2,2,2,2,2,2,2,2,2,2
1203726.20.01,1,2,2,1,2,2,2,2,2,2,2
1203995.02.01,9,9,9,9,9,9,9,9,9,9,9
1203995.10.02,1,2,2,2,2,2,2,2,2,2,2
1203995.11.01,2,1,1,2,2,2,2,2,2,2,2
1203995.14.01,2,2,2,2,2,2,2,2,2,2,2
1204039.02.03,2,2,2,1,2,2,2,2,2,2,2
1204039.03.03,2,2,2,2,2,2,2,2,2,2,2
1204039.04.02,2,2,2,2,2,2,2,2,2,2,2
1204039.07.01,2,2,2,2,2,2,2,2,2,2,2
1204039.08.02,2,2,2,2,2,2,2,2,2,2,2
1204039.09.02,2,2,2,2,2,2,2,2,2,2,2
1204039.10.01,2,2,2,2,2,2,2,2,2,2,2
1204039.11.04,2,2,2,2,2,2,2,2,2,2,2
1204039.12.02,2,2,2,2,2,2,2,2,2,2,2
1204039.14.02,2,2,1,2,2,2,2,2,2,2,2
1204039.16.02,2,2,2,2,2,2,2,2,2,2,2
1204039.17.03,2,2,2,2,2,2,2,2,2,2,2
1204039.20.01,2,2,2,2,1,2,2,2,1,2,2
1204091.01.01,2,2,2,2,2,2,2,2,2,2,2
1204091.03.01,2,2,2,2,2,2,2,2,2,2,2
1204091.14.01,2,2,2,2,2,2,2,2,2,2,2
1204136.01.01,2,2,2,1,2,2,2,2,2,2,2
1204136.05.02,1,1,2,1,2,2,2,2,2,2,2
1204136.11.02,2,2,2,2,2,2,2,2,2,2,2
1204136.15.01,2,2,2,2,2,2,2,2,2,2,2
1204136.16.03,2,2,2,2,2,2,2,2,2,2,2
1204632.03.01,2,1,1,1,2,2,2,2,2,2,2
1204632.07.01,2,2,2,2,2,2,2,2,2,2,2
1204632.08.03,2,2,2,2,2,2,2,2,2,2,2
1204632.10.04,1,1,2,2,2,2,2,2,2,2,2
1204632.14.01,2,2,1,2,2,2,2,2,2,2,2
1204632.15.02,2,1,2,2,2,2,2,2,2,2,2
1204646.02.02,2,2,2,2,2,2,2,2,2,2,2
1204646.06.02,2,2,2,2,2,2,2,2,2,2,2
1204646.08.01,2,2,2,2,2,2,2,2,2,2,2
1204646.10.02,2,2,2,2,2,2,2,2,2,2,2
1204646.12.01,1,2,2,1,2,2,2,2,2,2,2
1204646.15.01,2,2,2,2,2,2,2,2,2,2,2
1204646.20.01,2,2,2,2,2,2,2,2,2,2,2
1260235.02.02,2,2,2,2,2,2,2,2,2,2,2
1260235.03.02,2,2,2,2,2,2,2,2,2,2,2
1260235.04.01,2,2,2,2,2,2,2,2,2,2,2
1260235.07.01,2,2,2,2,2,2,2,2,2,2,2
1260235.10.02,2,2,2,2,2,2,2,2,2,2,2
1260235.11.01,2,2,2,2,2,2,2,2,2,2,2
1260235.12.01,2,2,2,2,2,2,2,2,2,2,2
1260235.13.02,2,2,2,2,2,2,2,2,2,2,2
1260235.14.03,2,2,2,2,2,2,2,2,2,2,2
1260235.16.04,2,2,2,2,2,2,2,2,2,2,2
1260235.18.02,2,2,2,2,2,2,2,2,2,2,2
1260235.21.02,2,2,1,1,2,2,2,2,2,2,2
1260361.02.02,2,2,2,2,2,2,2,2,2,2,2
1260361.05.02,2,2,2,2,2,2,2,2,2,2,2
1260361.06.02,1,1,2,2,2,1,2,2,2,2,2
1260361.11.02,2,2,2,2,2,2,2,2,2,2,2
1260361.14.02,2,2,2,2,2,2,2,2,2,2,2
