FOLIO,FAC_ELE,EST_DIS,UPM_DIS,PB1_01,PB1_02,PB2_1,PB2_2,PC3_1,PC3_2,PC3_3,PC3_4,PC3_5,PC3_6,PC3_7,PC3_8,PG1_2,PG1_3,PG1_4,PG1_5,PG1_6,PG1_7,PG1_8,PG2,PG3_1,PG3_2,PG3_3,PG3_4
15845,1956,240,0002556,3,10,1,1,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,6,0,0,0,0
15846,554,240,0002556,3,4,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15847,978,240,0002556,5,8,1,1,2,4,4,1,4,5,2,2,0,0,0,0,0,0,0,7,1,1,1,1
15848,3453,240,0002557,5,5,1,1,3,1,1,1,2,4,3,2,0,0,0,0,0,0,0,7,1,0,0,1
15849,1016,240,0002557,4,10,1,1,3,1,4,1,2,5,2,4,0,0,0,0,0,0,0,6,0,0,0,0
15850,1523,240,0002557,5,9,1,1,1,1,1,1,1,5,1,2,0,0,0,0,0,0,0,7,1,0,0,0
15851,1523,240,0002557,8,9,1,1,4,1,3,1,3,5,2,2,0,0,0,0,0,0,0,7,0,0,0,0
15852,2302,240,0002557,8,9,1,1,1,1,1,1,3,5,3,2,0,0,0,0,0,0,0,7,1,0,0,0
15853,1016,240,0002557,7,7,1,0,1,1,1,1,4,4,3,2,0,0,0,0,0,0,0,7,1,0,0,0
15854,1727,240,0002557,7,7,1,1,1,3,1,1,1,3,3,1,0,0,0,0,0,0,0,7,1,0,0,1
15855,1151,240,0002557,8,8,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15856,1727,240,0002557,5,8,1,0,1,1,1,1,3,5,2,1,0,0,0,0,0,0,0,7,1,0,0,0
15857,1523,240,0002557,5,5,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15858,1016,240,0002557,7,9,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15859,1727,240,0002557,5,8,1,1,1,1,1,1,2,4,2,2,0,0,0,0,0,0,0,7,0,0,0,0
15860,1016,240,0002557,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
15861,2539,240,0002557,8,10,1,1,2,1,1,1,1,4,2,1,0,0,0,0,0,0,0,7,1,0,0,0
15862,508,240,0002557,3,8,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15863,1151,240,0002557,7,7,1,0,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
15864,508,240,0002557,2,2,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,0,0,7,1,0,0,0
15865,1523,240,0002557,4,4,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15866,1151,240,0002557,6,8,1,1,1,1,1,5,3,3,1,1,0,0,0,0,0,0,0,3,1,0,0,0
15867,1018,243,0002558,6,8,1,1,2,1,1,1,1,3,2,1,0,0,0,0,0,0,0,7,0,0,0,0
15868,509,243,0002558,7,9,1,1,2,1,1,1,1,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0
15869,1527,243,0002558,5,9,1,1,2,1,1,1,1,5,2,1,0,0,0,0,0,0,0,7,1,0,0,0
15870,1154,243,0002558,7,7,1,1,3,1,1,1,3,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15871,1731,243,0002558,5,7,1,1,5,4,1,1,4,5,3,2,0,0,1,0,0,0,0,7,1,1,0,1
15872,1731,243,0002558,7,9,1,1,1,1,3,1,1,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0
15873,2308,243,0002558,3,6,1,1,1,4,1,1,3,5,3,4,0,0,0,0,0,0,0,7,1,0,0,0
15874,1154,243,0002558,6,8,1,1,2,1,1,1,1,5,2,1,0,0,0,0,0,0,0,7,1,0,0,0
15875,1154,243,0002558,5,8,1,1,2,1,1,1,1,5,2,2,0,0,0,0,0,0,0,7,1,0,0,0
15876,2308,243,0002558,4,6,1,1,2,1,4,5,2,4,2,4,0,0,0,0,1,0,0,7,1,0,0,0
15877,577,243,0002558,8,10,1,1,3,3,1,1,1,4,1,4,0,0,0,0,0,0,0,7,1,1,0,1
15878,509,243,0002558,9,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15879,1018,243,0002558,4,10,1,1,5,1,1,1,1,5,2,3,0,0,0,0,0,0,0,7,1,0,0,1
15880,1731,243,0002558,5,8,1,1,3,2,2,2,1,2,1,2,0,0,0,0,0,0,0,7,1,0,0,0
15881,509,243,0002558,9,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15882,1154,243,0002558,9,10,1,1,2,3,2,4,4,4,3,3,0,0,0,0,1,0,0,2,0,0,0,0
15883,1018,243,0002558,7,9,1,0,1,2,4,1,2,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15884,1091,241,0002559,5,10,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15885,1236,241,0002559,0,10,1,1,1,1,1,1,5,5,2,2,0,0,0,0,0,0,0,7,1,0,0,0
15886,3272,241,0002559,5,10,1,1,2,3,1,2,4,3,2,2,0,0,1,0,0,0,0,7,1,1,0,1
15887,1236,241,0002559,0,10,1,1,1,5,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15888,1636,241,0002559,5,5,1,1,3,2,1,1,3,1,3,4,1,0,0,1,0,1,0,7,1,0,0,1
15889,2727,241,0002559,9,10,1,1,1,1,1,5,5,5,1,1,0,0,0,0,0,1,0,7,1,1,0,1
15890,1236,241,0002559,9,9,1,1,1,1,2,2,1,2,1,2,0,0,0,0,0,0,0,7,0,1,0,0
15891,1636,241,0002559,7,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,1,0,0,0
15892,1636,241,0002559,7,10,1,1,1,1,3,1,3,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15893,4327,241,0002559,7,7,1,1,2,2,1,1,2,2,2,2,1,0,0,0,0,0,0,7,0,0,0,0
15894,1236,241,0002559,3,8,1,1,1,1,1,1,4,4,4,1,0,0,0,0,0,0,0,7,0,0,0,0
15895,545,241,0002559,5,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15896,618,241,0002559,6,10,1,1,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,7,0,0,1,1
15897,3272,241,0002559,6,9,1,1,1,1,2,2,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15898,1091,241,0002559,8,9,1,1,2,2,3,3,3,4,3,3,0,0,0,0,0,0,0,7,1,0,0,0
15899,1636,241,0002559,8,9,1,1,1,1,1,1,1,3,1,3,0,0,0,0,0,1,0,7,1,0,0,0
15900,545,241,0002559,8,5,1,1,2,2,1,2,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15901,545,241,0002559,5,5,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15902,1463,239,0002560,8,7,1,0,1,3,1,1,1,4,3,1,0,0,0,0,0,0,0,7,0,0,0,0
15903,2927,239,0002560,5,6,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15904,1659,239,0002560,0,0,0,0,2,3,2,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15905,976,239,0002560,2,3,1,0,1,2,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15906,1463,239,0002560,3,10,1,1,2,1,3,4,3,4,1,1,0,0,0,0,0,0,0,6,1,0,0,0
15907,1241,239,0002561,6,10,1,1,1,1,1,1,5,5,5,1,0,0,0,0,0,0,0,6,0,0,0,0
15908,2482,239,0002561,6,6,1,1,1,5,1,1,3,3,3,3,0,0,0,0,0,0,0,7,1,0,0,0
15909,1095,239,0002561,5,10,1,0,2,2,2,2,1,5,2,1,0,0,0,0,0,0,0,4,0,0,0,0
15910,1033,243,0002562,0,0,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15911,1033,243,0002562,0,1,1,0,1,1,2,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,1
15912,1171,243,0002562,2,4,1,1,2,1,1,1,4,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15913,1757,243,0002562,3,6,1,1,3,2,3,3,4,4,3,3,0,0,0,0,1,0,0,7,1,0,0,0
15914,2067,243,0002562,5,9,1,1,2,1,2,2,2,5,1,1,0,0,0,0,0,0,0,7,1,1,0,0
15915,1171,243,0002562,7,8,1,1,1,2,1,1,1,3,2,2,0,0,0,0,0,0,0,7,0,0,0,0
15916,1033,243,0002562,2,7,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15917,586,243,0002562,4,9,1,1,1,3,1,1,3,3,1,2,0,0,0,0,0,1,0,7,1,1,1,1
15918,1033,243,0002562,5,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15919,1757,243,0002562,5,5,1,0,2,3,1,1,2,3,3,3,0,0,0,0,0,1,0,7,1,0,0,1
15920,1033,243,0002562,5,5,1,1,2,1,1,1,1,3,3,3,0,0,0,0,0,0,0,7,1,0,0,0
15921,1171,243,0002562,8,9,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15922,1171,243,0002562,8,9,1,1,2,1,1,2,3,4,1,3,0,0,0,0,0,0,0,7,1,0,0,0
15923,1550,243,0002562,7,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15924,1033,243,0002562,5,5,1,1,2,1,1,1,2,3,2,2,0,0,0,0,0,0,0,7,1,0,0,1
15925,1033,243,0002562,6,10,1,1,1,2,1,1,1,3,1,2,0,0,0,0,0,0,0,6,0,0,0,0
15926,1550,243,0002562,3,5,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15927,517,243,0002562,8,8,1,1,2,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15928,446,236,0002563,10,10,1,1,1,1,1,2,4,5,2,3,0,0,0,0,0,0,0,2,0,0,0,0
15929,223,236,0002563,8,8,1,1,2,1,2,2,2,3,2,1,0,0,0,0,0,0,0,5,0,0,0,0
15930,446,236,0002563,6,9,1,1,1,1,1,1,1,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0
15931,223,236,0002563,0,8,1,1,1,4,3,4,4,4,1,1,0,0,0,0,0,0,0,5,1,0,0,1
15932,1537,243,0002564,2,5,1,1,1,1,1,1,2,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0
15933,1025,243,0002564,6,9,1,1,1,2,1,1,2,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15934,1025,243,0002564,8,10,1,1,1,1,1,1,4,4,1,1,0,0,0,0,0,0,0,6,1,0,0,1
15935,512,243,0002564,9,9,1,1,1,2,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,1,1
15936,2049,243,0002564,1,8,1,0,1,1,1,1,1,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0
15937,2049,243,0002564,0,4,1,1,2,2,5,5,2,4,2,4,0,0,0,1,1,0,0,7,1,1,0,1
15938,2562,243,0002564,5,8,1,1,3,1,2,4,5,5,4,2,0,0,0,0,0,0,0,7,0,1,0,1
15939,1537,243,0002564,5,7,1,0,1,1,1,1,1,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0
15940,2562,243,0002564,0,7,1,0,3,1,1,1,3,2,1,2,0,0,0,0,0,0,0,7,1,0,0,1
15941,1025,243,0002564,6,9,1,1,2,1,1,1,2,2,2,1,0,0,0,0,0,1,0,7,1,0,0,0
15942,1025,243,0002564,5,5,1,1,2,1,1,1,1,5,2,3,0,0,0,0,0,0,0,7,1,0,0,0
15943,1025,243,0002564,8,10,1,1,2,3,3,1,5,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0
15944,1537,243,0002564,10,10,1,0,5,3,1,1,1,5,1,5,0,0,0,0,0,0,0,7,1,0,0,0
15945,1537,243,0002564,3,6,0,0,1,1,1,1,1,3,3,3,0,0,0,0,0,0,0,7,1,0,0,1
15946,1537,243,0002564,7,10,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,3,1,0,0,0
15947,2323,243,0002564,4,10,1,0,1,1,1,2,2,2,4,2,0,0,0,0,1,0,0,7,1,1,1,1
15948,1742,243,0002564,5,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15949,1537,243,0002564,7,9,1,1,2,1,1,1,1,4,2,2,0,0,0,0,0,0,0,7,0,0,0,0
15949,1025,243,0002564,8,10,1,1,2,1,1,1,1,5,2,2,0,0,0,0,0,0,0,7,1,0,0,0
15950,2049,243,0002564,5,6,1,0,2,2,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15951,780,235,0002565,0,10,1,1,1,5,1,1,1,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0
15952,3118,235,0002565,3,5,0,0,1,1,2,1,2,3,1,3,0,0,0,0,0,0,0,6,0,0,0,0
15953,2339,235,0002565,10,10,1,1,3,2,4,4,4,4,1,4,0,0,1,0,0,0,1,7,1,1,1,1
15954,884,235,0002565,3,5,1,1,2,1,2,2,2,4,3,5,0,0,0,0,0,0,0,2,1,0,0,0
15955,780,235,0002565,0,10,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
15956,1112,235,0002566,7,9,1,1,1,1,3,2,4,4,3,3,0,0,0,0,0,0,0,6,0,0,0,0
15957,546,235,0002567,5,4,1,0,4,5,1,1,1,5,1,3,0,0,0,0,0,0,0,4,0,0,0,0
15958,1855,235,0002567,0,10,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15959,3711,235,0002567,8,10,1,1,1,1,1,1,3,4,2,3,0,0,0,0,0,1,0,7,1,0,0,0
15960,1637,235,0002567,5,5,1,1,2,2,2,5,2,4,2,3,0,0,0,0,0,0,0,7,0,0,0,0
15961,1336,236,0002568,5,9,1,1,1,1,1,2,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15962,1336,236,0002568,5,9,1,1,2,3,1,1,2,4,3,3,0,0,0,0,0,0,0,6,0,0,0,0
15963,1768,236,0002568,8,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,1,1,0,0
15964,1336,236,0002568,10,10,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,1
15965,2357,236,0002568,0,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
15966,1653,235,0002569,6,7,1,1,3,2,1,1,4,5,5,3,1,0,0,0,0,0,0,7,0,0,0,1
15967,1653,235,0002569,7,9,1,1,3,4,1,2,2,4,5,1,0,0,1,0,0,0,0,6,1,1,1,1
15968,2917,235,0002569,8,8,1,1,1,4,1,1,2,5,1,1,0,0,0,0,0,0,0,7,1,0,0,1
15969,729,235,0002569,4,8,1,1,1,1,1,1,1,4,3,1,0,0,0,0,0,0,0,7,1,0,0,0
15970,3249,242,0002570,5,5,1,0,2,1,1,1,2,2,2,2,0,0,0,0,0,0,0,6,1,1,1,0
15971,4062,242,0002570,5,9,1,0,1,3,2,4,2,5,2,2,0,0,0,0,0,0,0,7,0,0,0,1
15972,2437,242,0002570,7,9,1,1,2,1,2,4,1,4,3,4,0,0,0,0,0,0,0,7,1,0,0,0
15973,1433,242,0002570,10,10,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15974,812,242,0002570,5,5,1,1,2,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,1,0
15975,1433,242,0002570,8,8,0,1,1,3,2,3,5,4,2,5,0,0,0,0,0,0,0,7,1,0,0,0
15976,1433,242,0002570,0,4,0,0,1,2,1,2,3,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15977,4874,242,0002570,6,8,1,1,1,3,2,1,4,5,4,2,0,0,0,0,0,0,0,7,1,1,0,1
15978,2150,242,0002570,2,2,1,1,1,3,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15979,1625,242,0002570,3,8,1,1,2,1,2,1,1,3,2,2,0,0,0,0,0,0,0,7,0,0,0,0
15980,717,242,0002570,2,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15981,1625,242,0002570,5,5,0,1,1,1,2,1,3,2,4,5,0,0,0,0,0,0,0,7,1,0,0,0
15982,1625,242,0002570,4,5,1,1,2,1,2,1,3,4,2,1,0,0,0,0,0,0,0,7,1,0,0,0
15983,1625,242,0002570,0,10,1,0,2,1,2,2,3,5,1,1,0,0,0,0,1,0,0,7,1,0,0,0
15984,1236,241,0002571,6,8,1,1,2,2,2,2,3,4,2,2,0,0,0,0,0,0,0,7,0,1,1,0
15985,2471,241,0002571,7,8,1,1,1,4,1,1,5,5,5,5,0,0,0,0,0,0,0,7,0,0,1,0
15986,2471,241,0002571,8,10,1,1,2,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,1,1,1
15987,3707,241,0002571,6,6,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15988,2801,241,0002571,10,10,1,0,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,6,0,0,0,1
15989,618,241,0002571,0,8,1,1,3,3,1,1,1,5,5,1,0,0,0,0,0,0,0,7,1,0,0,0
15990,1853,241,0002571,2,3,1,1,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15991,1400,241,0002571,7,8,1,1,2,2,2,2,2,4,4,2,0,0,0,0,0,0,0,7,0,0,0,0
15992,618,241,0002571,6,8,1,1,2,5,1,2,2,4,1,5,0,0,1,0,0,0,0,7,1,0,0,0
15993,700,241,0002571,5,6,1,0,2,1,1,1,3,2,1,1,0,0,0,0,0,0,0,6,0,0,0,0
15994,618,241,0002571,3,7,1,1,1,1,3,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
15995,1236,241,0002571,5,8,1,1,1,1,1,3,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
15996,1400,241,0002571,6,8,1,1,2,2,1,1,1,1,2,1,0,0,0,0,0,1,0,7,0,0,0,0
15997,928,236,0002572,0,6,1,1,4,1,3,1,4,4,2,3,0,0,0,0,0,0,0,7,1,0,0,0
15998,819,236,0002572,5,10,1,1,1,1,1,1,2,5,3,1,0,0,0,0,0,0,0,4,1,1,1,0
15999,1856,236,0002572,0,5,1,0,2,3,1,2,1,3,2,1,0,0,0,0,0,0,0,6,1,0,0,1
16000,1378,242,0002573,8,8,1,1,1,1,1,1,4,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
16001,2067,242,0002573,5,9,1,1,2,1,1,3,3,4,3,1,0,0,0,0,0,0,0,4,0,0,0,0
16002,1216,242,0002573,0,2,1,1,1,1,1,1,5,3,2,2,0,0,0,0,0,0,0,7,0,0,0,1
16003,1216,242,0002573,5,10,1,1,1,1,3,1,2,4,1,1,0,0,0,0,0,0,0,6,1,0,0,0
16004,1216,242,0002573,3,8,1,1,2,1,1,2,2,4,2,1,0,0,0,0,0,0,0,7,1,0,0,0
16005,608,242,0002573,5,7,1,1,2,1,1,1,1,3,1,4,0,0,0,0,0,0,0,7,0,0,0,1
16006,1216,242,0002573,0,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,1
16007,608,242,0002573,0,5,1,1,2,2,1,1,1,2,1,2,0,0,0,0,0,0,0,7,1,0,1,1
16008,608,242,0002573,3,5,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,7,1,0,0,1
16009,1216,242,0002573,0,4,1,0,1,1,1,1,4,5,5,1,0,0,0,0,0,0,0,7,1,0,0,0
16010,1824,242,0002573,5,6,1,1,5,1,1,1,1,4,2,3,0,0,0,0,0,0,0,7,1,0,0,1
16011,1824,242,0002573,0,8,1,0,1,1,1,1,2,5,1,2,0,0,0,0,0,0,0,7,0,0,0,0
16012,1216,242,0002573,6,8,1,1,2,5,1,2,2,4,2,4,0,0,0,0,0,0,0,7,0,0,0,0
16013,1378,242,0002573,9,9,1,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,7,0,0,0,0
16014,3445,242,0002573,8,10,1,1,1,1,2,2,2,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
16015,1422,235,0002574,1,5,1,0,4,1,1,1,5,4,1,1,0,0,0,1,0,0,0,7,1,0,0,0
16016,1422,235,0002574,8,10,1,1,2,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
16017,1255,235,0002574,3,7,1,0,1,3,2,1,1,3,3,3,0,0,0,0,0,0,0,6,0,0,0,0
16018,1255,235,0002574,7,9,1,0,1,2,1,1,2,3,3,1,0,0,0,0,0,0,0,7,0,0,0,0
16019,1592,235,0002575,7,7,1,1,1,1,1,1,3,3,3,2,0,0,0,0,0,0,0,5,1,0,0,1
16020,3184,235,0002575,5,8,1,1,2,1,2,4,5,5,3,4,0,0,0,0,0,0,0,5,1,1,1,0
16021,2107,235,0002575,0,5,0,0,1,3,1,1,1,3,1,2,0,0,0,0,0,0,0,5,0,0,0,0
16022,2107,235,0002575,0,10,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,3,1,0,0,1
16023,3512,235,0002575,3,8,1,1,2,2,3,4,2,4,3,4,0,0,0,0,0,0,0,4,1,0,0,0
16024,1398,235,0002576,1,6,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
16025,617,235,0002576,0,10,1,1,1,3,1,1,1,2,3,1,0,0,0,0,0,0,0,7,1,0,0,0
16026,1398,235,0002576,10,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
16027,1233,235,0002576,0,5,1,0,1,2,1,1,2,3,1,1,0,0,0,0,0,0,0,3,1,0,0,0
16028,617,235,0002576,5,5,1,0,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,4,0,1,0,0
16029,1355,241,0002577,5,10,1,1,5,4,4,5,5,5,5,5,0,0,0,0,0,0,0,7,1,0,1,0
16030,768,241,0002577,10,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
16031,768,241,0002577,5,10,1,0,1,1,1,5,3,5,5,1,0,0,0,0,0,0,0,7,0,0,0,1
16032,3838,241,0002577,5,5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,1
16033,3071,241,0002577,5,8,1,1,1,1,3,3,2,4,2,2,0,0,0,0,0,0,0,7,0,1,0,0
16034,768,241,0002577,6,8,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
16035,2709,241,0002577,3,8,1,0,2,3,3,1,1,1,1,3,0,0,0,0,0,0,0,7,0,0,0,0
16036,2032,241,0002577,5,9,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,6,1,0,0,0
16037,2032,241,0002577,8,10,1,1,1,1,1,1,1,5,1,4,0,0,0,0,0,1,0,7,1,0,0,0
16038,1535,241,0002577,0,0,1,1,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1
16039,768,241,0002577,8,9,1,1,1,1,2,1,3,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
16040,677,241,0002577,0,5,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
16041,1535,241,0002577,3,7,1,0,1,3,2,1,4,4,2,3,0,0,0,0,0,0,0,7,0,0,0,0
16042,3071,241,0002577,7,8,1,1,1,1,3,3,3,3,1,3,0,0,0,0,0,0,0,7,1,0,0,1
16043,768,241,0002577,6,8,1,1,3,1,2,4,2,3,1,3,0,0,0,0,1,0,0,7,0,0,0,1
16044,2250,241,0002578,6,9,1,1,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,7,0,0,0,0
16045,1191,241,0002578,5,10,1,1,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1
16046,794,241,0002578,5,10,1,1,1,1,4,5,1,4,3,5,0,0,0,0,0,0,0,7,1,0,0,0
16047,794,241,0002578,2,5,1,1,2,3,1,1,3,3,1,1,0,0,0,0,0,0,0,7,1,0,0,1
16048,397,241,0002578,0,0,1,1,1,5,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
16049,900,241,0002578,7,10,1,1,1,1,4,4,4,5,3,1,0,0,0,0,0,0,0,3,1,0,0,1
16050,397,241,0002578,7,10,1,0,1,1,1,1,2,4,1,3,1,0,0,0,0,0,0,7,0,0,0,0
16051,794,241,0002578,10,10,1,1,2,1,1,1,1,4,1,1,0,0,0,0,0,0,0,6,1,0,0,0
16052,1588,241,0002578,9,10,1,1,2,2,3,3,5,5,5,4,0,0,0,0,0,0,0,7,1,1,1,1
16053,794,241,0002578,4,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,1,0
16054,900,241,0002578,5,9,1,0,1,3,1,1,1,4,3,1,1,0,0,0,0,1,0,6,1,1,1,0
16055,450,241,0002578,8,8,1,1,2,1,1,1,5,4,1,4,0,0,0,0,0,0,0,4,0,0,0,0
16056,794,241,0002578,4,7,1,1,5,1,1,1,1,5,1,5,0,0,0,0,0,0,0,7,1,0,0,1
16057,1191,241,0002578,4,7,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,6,0,0,0,0
16058,1191,241,0002578,0,0,1,1,1,1,2,2,1,4,1,1,0,0,0,0,0,0,0,7,0,1,0,1
16059,794,241,0002578,6,9,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
16060,1191,241,0002578,2,10,1,0,1,1,1,1,1,4,3,1,0,0,0,0,0,0,0,7,0,0,0,0
16061,794,241,0002578,8,5,0,1,3,2,2,2,2,4,2,2,0,0,0,0,0,0,0,1,1,1,1,1
16062,551,241,0002579,2,7,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,1,0,7,1,0,0,0
16063,625,241,0002579,3,8,1,0,1,2,2,1,5,5,1,3,0,0,0,0,0,1,0,7,1,0,0,0
16064,2204,241,0002579,8,8,0,1,1,4,1,1,1,2,1,1,0,0,0,0,0,0,0,5,1,0,0,0
16065,2755,241,0002579,7,7,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
16066,2204,241,0002579,1,0,1,1,2,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
16067,1249,241,0002579,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
16068,1102,241,0002579,4,0,0,1,3,3,1,1,2,2,3,3,0,0,0,0,0,0,0,7,1,0,0,0
16069,625,241,0002579,0,0,1,1,1,2,1,2,1,2,1,1,0,0,0,0,1,0,0,7,1,1,1,1
16070,2204,241,0002579,4,10,1,1,1,1,1,3,2,2,1,2,0,0,0,0,0,0,0,4,0,0,0,0
16071,1874,241,0002579,1,1,1,0,1,1,1,1,4,4,2,1,0,0,0,0,0,0,0,7,0,0,0,0
16072,1249,241,0002579,8,8,1,1,2,1,4,5,3,2,1,1,0,0,0,0,1,0,0,7,0,0,0,0
16073,1249,241,0002579,8,9,1,1,2,5,3,2,3,4,4,2,0,0,0,0,0,0,0,7,1,0,0,0
16074,1653,241,0002579,5,5,1,1,3,3,3,2,1,3,2,2,0,0,0,1,0,0,0,5,0,0,0,0
