ID_PER,FAC_SEL,CVE_ENT,d_dona_sangre,d_dona_alimen,d_aux_desconocido,d_dona_org_social,p_sindicato,p_gpo_estud,p_part_pol,p_org_reli,p_org_depor,p_org_cultura,p_asoc_padres,p_voluntariado,p_org_dh,p_org_ambient,p_org_vecinal,p_org_exig_gob,es_vinculo,conoce_vinculo,p_volun,reun_relig,reun_fiestas,reun_prob_pub,reun_vigil,reun_exig_aut,reun_conviv,reun_otro
1800605.05.01,1294,18,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,
1800615.01.01,2117,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,3,4,4,4,
1800615.04.03,2822,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2,4,2,4,
1800631.02.01,1379,18,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,3,3,3,3,3,
1800656.01.01,665,18,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,3,3,3,3,3,3,
1800656.03.02,2658,18,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,4,4,4,4,
1800656.05.02,1329,18,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,4,4,4,4,
1800681.05.01,1176,18,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,4,4,3,3,4,4,
1800695.01.03,2080,18,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,3,3,3,
1800695.02.02,3466,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,3,2,2,2,3,
1800745.02.04,2211,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,4,4,3,
1800745.03.01,553,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,
1800745.05.03,1658,18,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,3,3,3,4,4,1,
1800750.05.02,1153,18,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,2,3,2,2,2,
1800850.03.02,1199,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,3,4,4,3,
1800850.04.02,1199,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,3,3,3,
1800852.03.01,1425,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,4,4,4,4,
1800928.01.01,2028,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1800928.03.01,676,18,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,4,4,4,4,4,4,
1800975.03.01,1338,18,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,3,3,3,
1800985.04.01,1862,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,
1800992.04.01,1593,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,
1801065.07.02,1330,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,3,2,3,3,3,
1801065.19.01,665,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,
1801107.15.01,1957,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1801118.03.06,3247,18,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,3,4,4,4,
1801118.05.03,2598,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,3,3,3,
1801131.02.01,2821,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1801152.03.01,1894,18,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,4,4,3,4,4,
1801295.02.01,3571,18,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
1801295.05.01,1428,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,3,3,3,4,
1801295.10.04,2857,18,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,2,2,3,
1801295.14.01,2857,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,4,4,4,
1801295.15.01,2857,18,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,3,4,3,3,3,3,
1801295.18.02,2857,18,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,2,3,1,1,4,3,
1801378.05.01,1396,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,
1801378.06.01,1396,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,
1801378.13.01,1396,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,
1801378.14.01,698,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,
1801378.20.01,2094,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,3,
1801521.04.01,588,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,4,
1801521.08.01,588,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,3,
1801521.09.01,1176,18,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,3,3,3,3,3,
1801616.01.03,1845,18,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,3,4,3,2,
1801616.02.02,1230,18,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,3,3,4,4,4,
1801616.03.01,615,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,4,2,3,
1801616.04.02,1230,18,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,2,,4,3,3,3,3
1801644.05.02,1820,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1801644.09.01,607,18,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,3,3,2,
1801644.12.02,1213,18,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,3,3,2,3,
1801727.10.03,2095,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,3,3,
1801747.14.01,2142,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1801747.17.01,1428,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1801750.01.02,1448,18,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,4,4,4,3,3,
1801750.10.01,1448,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,1,3,
1801750.14.02,1448,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,2,2,2,
1801750.15.02,2172,18,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,1,3,,,,1,
1801759.02.02,2441,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
1801759.03.01,814,18,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
1801759.11.02,2441,18,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,
1801759.14.02,1627,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,4,3,2,
1801759.15.01,1627,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,
1801828.04.01,2685,18,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,4,4,4,
1801828.14.01,2014,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,2,2,2,2,2,
1801828.17.02,1342,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,1,2,
1860075.15.01,1169,18,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,2,2,1,2,2,2,
1860198.02.01,1053,18,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,2,2,2,2,2,2,
1860198.08.01,1053,18,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,3,2,2,3,3,3,
1860198.16.02,1053,18,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,2,4,4,4,2,
1860198.20.01,1053,18,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,2,2,2,2,2,
1860202.01.01,661,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,3,
1860202.13.01,661,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1860244.13.02,1168,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,2,3,4,
1860244.20.02,1168,18,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,3,3,3,3,4,4,
1860284.03.01,1834,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,1,3,
1860284.09.02,2751,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,
1860284.12.01,917,18,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,4,3,4,3,2,2,
1860284.13.03,4585,18,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,3,3,2,2,3,2,
1860284.15.02,1834,18,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,3,3,3,3,3,
1860284.20.01,917,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,3,2,2,3,
1860297.05.01,1251,18,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,4,
1860297.08.02,1251,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,2,2,4,2,1,
1860325.14.02,1320,18,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,3,2,3,3,3,
1860335.02.01,644,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,
1860335.04.01,644,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,2,3,
1860335.09.01,1288,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,3,3,4,
1860335.17.02,1288,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,,
1860418.03.01,2223,18,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,4,4,3,3,
1860418.05.02,1482,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,
1860418.10.02,2223,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,4,4,4,
1860418.12.02,2965,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,3,3,2,
1860418.18.02,2223,18,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,4,2,2,2,1,
1860418.19.01,1482,18,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,4,1,3,3,3,
1860418.20.02,1482,18,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,3,2,4,3,,
1900001.05.02,6908,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,4,4,4,3,
1900011.01.01,1727,19,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,4,4,3,3,4,4,
1900011.03.01,3453,19,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,4,4,4,4,
1900200.02.04,12090,19,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,4,4,,,
1900200.04.02,12090,19,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,2,3,4,4,4,4,
1900371.02.01,27230,19,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,4,4,4,4,
1900407.01.01,9777,19,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,4,4,3,4,4,4,
1900436.01.02,3861,19,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,4,3,1,
1900543.04.01,5876,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,
1900658.03.01,4442,19,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,4,4,2,4,4,4,
1900658.05.01,4442,19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,4,3,4,4,
1900663.02.01,4164,19,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,
1900672.02.01,4503,19,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
1900672.05.01,2251,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,
1900687.02.02,3527,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1900687.04.02,3527,19,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,4,4,4,
1900711.01.01,4706,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,3,3,
1900711.03.03,7059,19,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,4,4,4,3,4,
1900711.04.01,9411,19,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,3,3,4,
1900732.03.01,6597,19,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,2,2,2,2,
1900761.01.01,6427,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,2,2,2,3,
1900761.03.02,4285,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,4,3,
1900761.04.01,6427,19,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,2,2,
1900761.05.01,2142,19,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,
1900848.03.03,8210,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,,4,,
1900848.04.03,6158,19,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,3,4,4,
1900848.05.02,6158,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,,4,,
1900912.03.03,5944,19,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,2,2,2,2,
1900912.04.01,3963,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,2,3,3,
1900970.01.02,9221,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,3,2,4,4,
1900993.04.02,8070,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,4,,,,
1900993.05.03,6053,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,
1901025.02.01,5788,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,4,4,3,
1901096.03.01,1775,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,
1901238.01.03,5704,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,2,2,3,,
1901238.02.01,5704,19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,3,3,
1901238.05.01,3803,19,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,,4,,3,4,
1901457.03.01,2353,19,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,1,1,
1901619.05.01,5276,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,
1901739.02.01,5530,19,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,4,4,4,4,2,
1902238.02.04,8150,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1902406.01.02,3854,19,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,2,2,2,3,
1902406.02.01,5781,19,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
1902411.01.03,25938,19,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,2,3,2,2,3,2,
1902435.01.01,1839,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,
1902435.03.01,5518,19,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,4,4,4,4,4,4,
1902653.01.01,2215,19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,
1902653.04.02,4431,19,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,3,4,4,4,
1902683.02.01,5283,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,
1902705.02.01,8075,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,4,4,
1902705.03.01,2019,19,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
1902709.04.02,3409,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,4,4,4,
1902723.04.01,2630,19,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,2,3,4,4,4,
1902745.03.01,2241,19,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,3,3,,,
1902745.05.01,6722,19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,4,4,4,4,
1902798.02.01,2034,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,
1902815.01.01,3608,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,
1902881.03.02,4908,19,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,4,2,3,3,4,
1902881.05.01,4908,19,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,3,3,3,3,1,3,
1903178.04.01,6200,19,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,3,3,2,2,2,3,
1903223.01.01,1997,19,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,2,1,4,4,4,4,3
1903223.05.03,5990,19,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,4,4,4,4,
1903240.01.01,6271,19,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,
1903240.02.03,8361,19,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,
1903240.03.04,10451,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,4,4,4,
1903240.04.01,10451,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,2,
1903240.05.01,8361,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,4,4,
1903349.02.01,2018,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,
1903349.05.03,8070,19,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,4,4,3,2,2,3,
1903390.01.02,5655,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1903443.03.03,5842,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,3,3,3,
1903443.04.01,1947,19,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,4,4,4,3,3,
1903502.03.01,4994,19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,4,3,3,
1903592.01.01,2188,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1903618.02.01,2436,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,
1903618.03.01,2436,19,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,3,4,4,2,
1903618.05.01,2436,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,
1903630.02.01,6340,19,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,2,2,3,1,1
1903630.03.01,4227,19,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,4,4,3,3,
1903630.05.05,10567,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,2,4,3,4,
1903765.01.01,3770,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,
1903765.02.02,3770,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
1903765.03.02,7541,19,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,4,3,3,4,4,
1903792.03.02,5820,19,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1904119.03.01,2204,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,3,
1904290.01.01,3717,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,3,2,1,2,3,
1904290.05.02,3717,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,1,1,,
1904300.04.01,10073,19,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,3,3,
1904389.01.02,10639,19,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,4,4,4,4,4,4,
1904389.04.01,7092,19,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,
1904508.05.01,5910,19,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
1904522.01.02,6730,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,
1904522.03.02,6730,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1904658.03.01,8219,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,4,2,2,2,3,
1904658.05.02,8219,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,4,,,
1904685.02.02,3393,19,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,3,4,4,4,2,
1904750.02.02,15421,19,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,2,2,2,2,4,
1904830.01.02,6012,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1904830.03.02,6012,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
1905030.01.05,9048,19,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,2,2,2,2,
1905030.04.03,9048,19,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,4,3,3,
1905054.05.02,4328,19,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1905094.05.01,2303,19,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,1,1,2,3,
1905162.02.01,11282,19,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,3,3,3,2,3,3,3
1905162.03.01,4513,19,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,2,3,1,,
1905243.05.02,3791,19,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,,,4,,,,
1905303.01.01,2446,19,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,
1905303.03.01,4892,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,4,
1905303.05.02,4892,19,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,2,2,
1905384.01.03,8522,19,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3,3,3,3,
1905384.03.01,6391,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,4,,,
1905384.04.01,4261,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,4,4,4,
1905467.05.01,3944,19,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,4,4,3,2,
1905703.04.01,4220,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,
1905765.05.01,2196,19,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,,,,,,
1906736.03.03,7827,19,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,4,2,3,4,4,3,
1906736.05.01,7827,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
1907016.02.02,4752,19,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,3,2,1,1,2,2,2
1907018.05.01,4595,19,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,3,3,2,3,1,1
1907067.03.02,4217,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,3,2,
1907067.05.02,6325,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,2,4,4,
1907122.02.02,5891,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,3,3,
