FOLIO,ENT,FAC_ELE,EST_DIS,UPM_DIS,biare,conf_gente,conf_conoce,cuenta_fami,cuenta_no_fami,f_reun_soc,f_reun_iglesia,f_reun_comp_esc,f_reun_depor,f_reun_comp_trab,f_reun_familiares,f_reun_ami_parej,f_reun_otr_ami,p_vecinos_padres,p_ong,p_voluntariado,p_autoayuda,p_org_depor,p_sindicato,p_filantropia,vecinos_nombre,apoyo_no _famil,donativo_org_apoyo,donativo_org_amb,trab_volun,asist_iglesia,org_iglesia
19274,21,3552,281,0003024,6,4,6,1,0,3,1,1,2,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19274,21,3698,281,0003024,9,0,5,1,0,1,1,3,5,5,5,1,2,0,0,0,0,1,0,0,7,0,0,0,0,0,0
19275,21,3552,281,0003024,8,7,6,1,1,3,3,1,1,3,3,1,1,0,0,0,0,0,0,0,7,0,0,1,0,1,0
19276,21,7395,281,0003024,10,6,7,1,1,3,1,4,3,4,4,5,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19277,21,6058,282,0003025,10,0,0,1,1,2,1,1,2,2,3,1,4,0,0,0,0,0,0,0,7,0,0,1,1,0,0
19278,21,6058,282,0003025,8,4,5,1,1,3,2,4,3,2,2,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
19279,21,3879,282,0003025,9,4,6,1,1,2,1,1,1,1,1,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
19280,21,3551,281,0003026,8,4,7,1,0,1,1,1,4,4,1,1,2,1,0,1,0,1,0,0,7,1,0,1,1,0,0
19281,21,3410,281,0003026,10,6,8,1,0,2,1,1,1,3,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19282,21,1705,281,0003026,8,0,4,0,1,1,5,5,2,4,3,1,4,0,0,0,0,0,0,0,6,0,0,0,0,1,1
19283,21,6821,281,0003026,10,1,2,1,0,2,1,1,2,1,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
19284,21,5326,281,0003026,10,7,9,1,1,3,1,1,4,5,5,4,3,0,0,0,0,0,0,0,7,1,0,0,1,0,0
19285,21,8532,283,0003027,8,7,8,1,1,1,1,1,3,3,4,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
19286,21,4266,283,0003027,10,9,9,1,1,1,1,1,3,1,2,2,4,0,0,0,0,0,0,0,6,1,0,0,0,0,0
19287,21,6146,283,0003027,8,8,7,1,1,1,1,2,2,4,3,1,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
19288,21,5354,282,0003028,7,6,6,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0
19289,21,5354,282,0003028,8,5,6,1,0,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
19290,21,5354,282,0003028,6,5,10,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1
19291,21,1504,281,0003029,10,5,8,1,1,1,1,1,1,1,3,2,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1
19292,21,9027,281,0003029,10,0,10,1,1,1,3,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
19293,21,4513,281,0003029,10,5,8,1,1,1,5,1,1,1,3,1,5,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19294,21,8102,282,0003030,9,4,7,1,1,2,1,3,3,1,1,1,1,1,0,0,0,0,1,0,7,0,0,0,0,1,0
19295,21,8435,282,0003030,5,5,7,1,1,1,1,4,1,3,2,2,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0
19296,21,2109,282,0003030,7,6,10,1,1,2,1,4,3,3,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19297,21,5968,282,0003031,9,7,7,1,1,1,1,1,1,1,4,2,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19298,21,1989,282,0003031,8,7,5,0,1,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0
19299,21,4142,282,0003031,8,5,7,1,0,4,3,2,2,3,3,2,2,0,0,0,0,0,0,0,3,1,0,1,0,1,0
19300,21,6855,281,0003032,10,5,10,1,1,2,1,3,5,3,4,3,2,1,0,0,0,1,0,0,7,1,0,0,1,0,0
19301,21,2742,281,0003032,9,8,10,1,1,2,1,2,1,2,3,3,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19302,21,1371,281,0003032,10,7,7,1,0,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0
19303,21,1317,281,0003032,10,0,10,1,0,2,1,1,1,4,5,1,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0
19304,21,4919,282,0003033,7,5,6,1,0,1,1,1,1,3,2,1,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0
19305,21,1640,282,0003033,8,8,10,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19306,21,4919,282,0003033,5,3,3,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,1,1,0
19307,21,1640,282,0003033,6,7,7,1,1,2,1,2,4,3,4,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
19308,21,7695,283,0003034,10,5,9,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0
19309,21,1924,283,0003034,9,8,9,1,1,2,1,1,2,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19309,21,1924,283,0003034,9,2,7,1,1,1,1,3,2,2,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19310,21,5802,282,0003035,4,5,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
19311,21,5802,282,0003035,10,8,10,0,0,1,2,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,1,0,0,1,0
19312,21,3715,282,0003035,10,7,7,1,1,1,1,1,2,1,3,1,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0
19313,21,1858,282,0003035,9,7,9,1,1,1,1,2,1,2,4,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0
19314,21,2910,281,0003036,9,3,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
19315,21,2910,281,0003036,9,3,4,1,1,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0
19316,21,3935,282,0003037,8,7,9,1,1,2,1,3,1,3,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19317,21,12289,282,0003037,9,9,9,1,1,1,1,2,2,2,3,2,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
19318,21,1967,282,0003037,7,6,8,1,1,1,1,2,2,2,3,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
19319,21,3935,282,0003037,8,6,5,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
19320,21,5963,282,0003038,10,9,10,1,0,1,5,5,5,4,5,5,4,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19321,21,3975,282,0003038,5,2,8,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0
19322,21,5963,282,0003038,9,5,6,1,0,1,1,1,1,1,2,3,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0
19323,21,1988,282,0003038,7,4,7,1,0,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19324,21,2976,281,0003039,10,0,8,1,0,1,1,1,1,1,3,3,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0
19325,21,3098,281,0003039,8,7,9,1,1,1,1,1,1,2,4,3,3,0,0,0,0,0,1,0,4,0,0,0,0,1,0
19326,21,4647,281,0003039,7,5,8,0,1,2,2,1,2,1,1,1,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0
19327,21,1488,281,0003039,9,7,7,1,0,1,2,3,4,3,2,1,3,0,0,0,0,1,0,0,7,0,0,0,0,1,0
19328,21,3098,281,0003039,8,7,8,1,1,2,1,1,1,1,2,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
19329,21,6179,282,0003040,5,1,5,1,1,1,1,2,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19330,21,6179,282,0003040,10,6,8,1,1,1,4,1,2,1,5,1,4,0,0,0,0,0,0,0,5,0,0,0,0,1,0
19331,21,4120,282,0003040,9,5,9,1,1,1,1,2,2,3,3,2,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0
19332,21,2144,282,0003040,9,6,7,0,1,1,2,1,1,4,3,1,2,0,0,0,0,0,0,0,2,1,0,0,1,1,1
19333,21,3508,281,0003041,8,0,10,1,1,2,2,1,2,2,5,1,2,0,0,0,0,0,0,0,4,0,1,0,0,1,0
19334,21,1754,281,0003041,4,2,6,1,1,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0
19335,21,5262,281,0003041,5,2,9,1,1,2,2,2,1,1,3,1,1,0,0,1,0,0,0,0,7,0,0,0,0,0,1
19336,21,7017,281,0003041,1,0,2,0,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19337,21,3508,281,0003041,10,4,6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
19338,21,3691,282,0003042,8,9,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0
19339,21,3545,282,0003042,8,0,10,1,0,1,1,1,1,1,4,3,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
19340,21,1773,282,0003042,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0
19341,21,5536,282,0003042,10,8,10,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
19342,21,7139,281,0003043,7,0,2,0,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,7,1,1,1,1,0,0
19343,21,7139,281,0003043,6,6,6,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0
19344,21,7139,281,0003043,10,2,7,1,1,1,2,2,4,1,4,2,1,0,0,0,0,0,0,0,7,0,0,1,0,0,0
19345,21,6857,281,0003043,8,6,6,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0
19346,21,4572,281,0003043,10,5,5,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19347,21,4769,281,0003044,8,5,7,1,1,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
19348,21,3179,281,0003044,8,7,9,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
19349,21,4769,281,0003044,9,4,8,1,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1
19350,21,4964,281,0003044,8,3,3,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19351,21,3179,281,0003044,9,5,8,1,1,1,1,3,1,2,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
19352,21,1753,281,0003045,8,5,5,1,1,2,1,1,1,2,3,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
19353,21,1825,281,0003045,10,5,4,1,1,1,3,4,1,1,3,2,1,0,0,0,0,0,0,0,5,1,0,0,0,1,0
19354,21,7299,281,0003045,8,6,8,1,1,2,2,2,2,3,4,4,4,0,0,0,0,0,0,0,7,1,0,0,0,1,0
19355,21,5258,281,0003045,10,10,10,1,1,3,2,1,1,1,3,2,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
19356,21,7299,281,0003045,8,7,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19357,21,2431,282,0003046,8,6,8,1,1,2,1,3,3,3,2,1,3,0,0,1,0,0,0,0,7,1,0,0,1,1,0
19358,21,4862,282,0003046,10,8,8,1,1,4,1,4,5,4,4,1,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19359,21,9725,282,0003046,10,5,8,1,1,2,3,1,1,3,5,1,3,0,0,0,0,0,0,0,7,0,0,0,0,1,1
19360,21,14012,282,0003046,5,0,2,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0
19361,21,5711,282,0003047,10,8,10,1,1,1,1,1,1,5,5,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19362,21,1904,282,0003047,5,3,3,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
19363,21,3657,282,0003047,9,0,10,1,0,1,1,2,1,1,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19364,21,5711,282,0003047,5,5,5,1,1,1,1,2,3,2,2,2,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0
19365,21,9143,282,0003047,10,3,10,1,0,1,2,2,2,4,5,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
19366,21,7697,283,0003048,10,8,9,1,1,3,3,2,1,2,3,3,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19367,21,3697,283,0003048,7,7,8,1,1,1,1,3,3,3,3,2,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
19368,21,11546,283,0003048,9,8,9,1,0,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,7,1,0,0,1,0,0
19369,21,1901,282,0003049,10,0,7,1,1,1,4,1,1,1,2,2,1,0,0,0,0,0,0,0,7,1,1,1,1,1,1
19370,21,9506,282,0003049,8,0,3,1,1,1,1,4,2,3,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19371,21,1979,282,0003049,7,5,5,1,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
19372,21,16183,281,0003050,10,5,9,1,1,2,3,2,3,3,4,3,3,0,0,0,0,0,0,0,5,1,0,1,1,0,1
19373,21,6936,281,0003050,10,0,6,1,1,1,3,3,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,1,1,0
19374,21,9248,281,0003050,9,5,10,1,1,1,1,1,1,1,5,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
19375,21,6936,281,0003050,9,8,9,1,1,2,1,2,2,1,4,1,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19376,21,3761,281,0003051,10,8,8,1,0,3,5,1,5,5,5,1,2,0,0,0,0,0,1,0,4,0,0,1,0,1,0
19377,21,1806,281,0003051,8,6,3,1,1,2,3,1,1,2,4,1,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19377,21,3613,281,0003051,6,6,5,1,0,2,3,1,1,1,3,1,2,0,0,0,0,0,0,0,7,1,1,0,0,1,0
19378,21,1806,281,0003051,8,3,5,1,1,2,2,2,2,3,3,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0
19379,21,7522,281,0003051,9,6,10,1,1,1,1,5,1,3,3,1,5,0,0,0,0,0,1,0,1,1,1,0,0,0,0
19380,21,3613,281,0003051,8,5,7,1,1,3,1,1,1,1,2,1,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
19381,21,6200,281,0003052,9,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
19382,21,5955,281,0003052,10,4,9,1,1,2,1,2,2,5,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19383,21,6200,281,0003052,10,1,6,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19384,21,2978,281,0003052,5,0,0,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19385,21,3585,281,0003053,8,6,9,1,0,1,1,2,1,3,3,1,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19386,21,10756,281,0003053,0,2,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
19387,21,6888,281,0003053,10,1,10,1,1,1,1,2,2,5,2,3,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
19388,21,6888,281,0003053,10,6,7,1,0,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0
19389,21,5166,281,0003053,9,8,9,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0
19390,21,2376,281,0003054,5,7,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0
19391,21,4947,281,0003054,9,3,8,1,1,1,1,1,2,2,3,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0
19392,21,2376,281,0003054,8,8,10,1,1,1,1,1,1,2,4,1,2,0,0,0,1,0,1,0,4,0,1,0,1,0,0
19393,21,9504,281,0003054,8,5,8,1,1,1,1,2,1,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19394,21,4947,281,0003054,9,6,7,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
19395,21,4128,283,0003055,7,7,10,1,1,1,1,4,1,1,3,1,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19396,21,4128,283,0003055,10,8,10,1,1,2,4,2,3,3,4,4,4,0,0,0,0,0,0,0,6,1,0,0,0,1,1
19397,21,2064,283,0003055,9,4,4,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,5,1,0,0,0,0,0
19398,21,4128,283,0003055,8,6,7,1,0,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0
19399,21,7047,283,0003056,8,6,9,1,1,1,1,2,3,3,2,1,2,0,0,0,0,0,1,0,6,0,0,0,0,1,0
19400,21,7337,283,0003056,10,8,9,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19401,21,6232,283,0003057,9,7,9,1,0,3,2,4,3,3,3,1,2,0,0,0,0,0,1,0,7,1,0,0,0,0,0
19402,21,4325,283,0003057,9,5,7,1,1,1,2,2,1,3,5,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
19403,21,2163,283,0003057,8,1,9,1,1,1,1,1,2,2,2,1,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0
19404,21,4325,283,0003057,10,4,9,1,1,1,2,1,2,2,4,4,2,0,0,0,0,0,0,0,4,1,0,0,0,1,1
19405,21,6232,283,0003057,10,5,10,0,1,1,1,1,1,1,3,2,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
19406,21,21862,281,0003058,10,6,10,1,1,1,1,3,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19407,21,6246,281,0003058,5,3,10,1,1,1,1,3,1,1,3,1,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0
19408,21,6246,281,0003058,7,5,8,1,1,1,1,1,1,1,3,2,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0
19409,21,6503,281,0003058,6,6,8,1,1,2,1,2,2,4,5,3,2,0,0,0,0,0,1,0,3,1,0,0,1,0,0
19410,21,3086,283,0003059,9,7,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19411,21,2964,283,0003059,10,5,6,1,1,1,1,2,3,1,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19412,21,4629,283,0003059,10,8,10,1,1,3,2,3,3,3,5,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19413,21,2964,283,0003059,8,4,8,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0
19414,21,3489,290,0003060,7,2,5,1,1,2,2,3,2,2,3,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
19415,21,3489,290,0003060,10,6,8,1,0,1,2,1,1,2,5,1,1,0,0,0,0,0,0,0,7,0,0,0,1,1,0
19416,21,5233,290,0003060,8,5,9,1,1,1,1,1,2,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
19417,21,3489,290,0003060,8,0,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0
19418,21,9746,290,0003061,8,3,8,1,1,1,1,1,1,3,3,3,2,0,0,0,0,1,0,0,7,1,0,0,0,0,0
19419,21,4873,290,0003061,8,6,6,0,1,1,1,1,1,3,2,1,3,0,0,0,0,0,0,0,5,1,0,1,0,1,0
19420,21,3120,290,0003061,10,10,10,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
19421,21,3249,290,0003061,10,7,7,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
19422,21,4797,289,0003062,7,5,7,1,0,2,2,3,4,2,3,2,2,0,0,0,0,1,0,0,3,0,0,0,0,1,1
19423,21,3072,289,0003062,9,3,4,1,1,3,2,3,3,3,4,3,3,0,0,0,0,1,0,0,7,0,0,0,0,0,0
19424,21,1536,289,0003062,9,3,8,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
19425,21,3072,289,0003062,8,3,5,1,1,2,2,1,1,1,4,4,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19426,21,5980,289,0003063,8,2,2,1,0,1,3,2,1,1,1,1,1,0,0,0,0,0,0,0,6,1,0,0,1,1,0
19427,21,3830,289,0003063,7,5,8,1,1,1,4,1,2,1,2,2,1,0,0,1,0,0,0,0,7,1,0,0,1,1,0
19428,21,3830,289,0003063,10,8,8,1,1,1,1,3,5,1,3,3,2,0,0,0,0,1,0,0,6,0,0,0,0,0,0
19429,21,7974,289,0003063,10,5,8,1,1,1,1,1,3,3,3,2,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
19430,21,1915,289,0003063,9,6,9,1,1,1,1,1,2,1,4,2,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
19431,21,5744,289,0003064,5,1,5,1,0,1,1,1,1,1,2,1,3,0,0,0,0,0,0,0,7,1,0,0,1,0,0
19432,21,1993,289,0003064,2,0,2,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
19433,21,1915,289,0003064,5,3,7,1,1,2,1,1,1,5,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19434,21,3830,289,0003064,7,2,4,1,1,4,2,5,4,4,4,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19435,21,3412,289,0003065,10,10,10,1,1,1,1,1,1,3,3,3,3,0,1,1,0,0,0,0,3,0,0,1,1,0,0
19436,21,1776,289,0003065,7,6,6,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0
19437,21,3412,289,0003065,8,5,7,1,1,2,2,1,1,3,3,2,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19438,21,3552,289,0003065,8,8,9,1,1,2,2,3,2,2,3,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0
19439,21,3762,289,0003066,5,3,7,1,1,2,2,1,1,1,3,3,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19440,21,5643,289,0003066,10,8,9,1,1,2,2,1,1,3,4,1,2,0,0,0,0,0,0,0,7,1,0,0,1,0,0
19441,21,3762,289,0003066,8,7,10,1,1,1,1,3,1,2,3,2,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19442,21,7833,289,0003066,8,7,9,1,0,2,1,1,2,3,4,3,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19443,21,7524,289,0003066,9,5,9,1,1,1,2,2,1,2,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19444,21,4836,289,0003067,7,3,7,0,1,1,4,1,1,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19445,21,2418,289,0003067,10,5,10,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
19446,21,4836,289,0003067,5,2,3,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19447,21,4836,289,0003067,4,3,3,0,0,1,1,1,1,2,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
19448,21,2239,289,0003068,9,5,7,1,1,1,2,1,1,1,2,2,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0
19449,21,4662,289,0003068,8,0,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19450,21,2331,289,0003068,10,3,5,1,1,1,1,1,5,5,5,1,5,0,0,0,0,0,1,0,5,1,0,0,0,0,0
19451,21,7287,289,0003069,8,5,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1
19452,21,7586,289,0003069,8,2,9,1,0,1,2,2,2,3,4,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0
19453,21,2429,289,0003069,6,4,8,1,1,3,3,1,1,1,3,1,3,0,0,0,0,0,0,0,6,1,0,0,0,1,0
19454,21,2429,289,0003069,8,1,4,1,0,1,1,1,1,1,4,1,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0
19455,21,2871,284,0003070,7,0,5,1,1,3,2,1,1,1,2,1,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
19456,21,2871,284,0003070,4,4,7,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,6,1,0,1,1,1,0
19457,21,11484,284,0003070,8,4,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19457,21,5742,284,0003070,6,2,4,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19458,21,5978,284,0003070,10,8,10,1,0,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,6,1,0,0,0,1,0
19459,21,5978,284,0003070,8,4,5,1,0,2,1,2,3,4,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
19460,21,1555,284,0003071,6,5,10,1,1,1,1,1,1,4,5,3,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0
19461,21,4856,284,0003071,7,7,9,1,1,1,1,1,1,1,3,4,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0
19462,21,1619,284,0003071,7,5,7,1,0,2,1,1,1,3,2,1,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0
19463,21,3238,284,0003071,10,3,5,1,1,1,1,1,2,5,3,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0
19464,21,3238,284,0003071,9,3,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19465,21,3109,284,0003072,10,0,0,1,0,1,1,1,1,2,2,5,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0
19466,21,2986,284,0003072,10,5,9,1,0,1,5,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,1,0,0,1,1
19467,21,3001,291,0003073,7,7,7,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
19468,21,2083,291,0003073,8,2,7,1,0,1,1,1,3,1,3,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
19469,21,2001,291,0003073,8,5,8,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0
19470,21,1000,291,0003073,10,5,9,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
19471,21,3001,291,0003073,9,6,8,1,0,1,1,1,1,1,4,3,3,0,0,1,0,1,0,0,7,0,0,0,1,0,0
