FOLIO,ENT,FAC_ELE,EST_DIS,UPM_DIS,PB1_01,PB1_02,PB2_1,PB2_2,PC3_1,PC3_2,PC3_3,PC3_4,PC3_5,PC3_6,PC3_7,PC3_8,PG1_2,PG1_3,PG1_4,PG1_5,PG1_6,PG1_7,PG1_8,PG2,PG3_1,PG3_2,PG3_3,PG3_4
13403,15,12003,197,0002165,5,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,1,0,0,0
13404,15,7378,197,0002166,0,0,1,0,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13405,15,3689,197,0002166,6,7,1,0,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0
13406,15,8255,197,0002166,6,8,1,0,1,1,1,1,2,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0
13407,15,8255,197,0002166,7,8,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,4,0,0,0,0
13408,15,16510,197,0002166,5,7,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13409,15,7460,197,0002167,7,8,1,1,2,1,1,1,2,2,1,2,0,0,0,0,0,0,0,6,0,0,0,0
13410,15,7460,197,0002167,3,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0
13411,15,16694,197,0002167,8,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13412,15,3730,197,0002167,9,9,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0
13413,15,4173,197,0002167,7,9,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,6,0,0,0,0
13414,15,10881,198,0002168,6,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,6,0,0,0,0
13415,15,7254,198,0002168,6,8,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,7,0,0,0,0
13416,15,7254,198,0002168,6,8,1,1,3,1,1,1,1,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0
13417,15,7254,198,0002168,5,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13418,15,3627,198,0002168,3,5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0
13419,15,8553,197,0002169,5,9,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,1
13420,15,4277,197,0002169,7,10,1,1,2,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13421,15,4277,197,0002169,2,10,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,7,1,1,0,0
13422,15,8553,197,0002169,0,6,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,6,0,0,0,0
13423,15,11467,197,0002169,6,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,6,1,0,0,0
13424,15,13151,197,0002170,2,9,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0
13425,15,6575,197,0002170,5,8,1,0,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0
13426,15,3288,197,0002170,6,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0
13427,15,7357,197,0002170,4,8,1,1,2,1,2,1,2,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13428,15,3749,197,0002171,5,5,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13429,15,4195,197,0002171,5,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0
13430,15,4195,197,0002171,0,3,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,4,1,0,0,0
13431,15,8390,197,0002171,4,8,1,0,1,1,1,1,2,3,1,2,0,0,0,0,0,0,0,1,1,0,0,0
13432,15,12584,197,0002171,5,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13433,15,11119,197,0002172,6,9,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,3,0,0,0,0
13434,15,14826,197,0002172,0,3,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13435,15,3706,197,0002172,4,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
13436,15,6626,197,0002172,5,8,1,1,2,1,1,1,2,2,1,2,0,0,0,0,0,0,0,5,0,0,0,0
13437,15,6626,197,0002172,5,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,5,1,0,0,0
13438,15,4300,197,0002173,5,9,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0
13439,15,4300,197,0002173,3,7,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,7,0,0,0,0
13440,15,8599,197,0002173,2,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13441,15,13271,197,0002174,5,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13442,15,4424,197,0002174,5,10,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13443,15,4424,197,0002174,2,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13444,15,8848,197,0002174,0,9,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0
13445,15,4424,197,0002174,3,8,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13446,15,14348,197,0002175,5,8,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13447,15,3587,197,0002175,5,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13448,15,3587,197,0002175,5,8,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0
13449,15,14348,197,0002175,6,10,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,6,0,0,0,0
13450,15,7174,197,0002175,5,8,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13451,15,7085,196,0002176,5,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0
13452,15,3542,196,0002176,6,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13453,15,3542,196,0002176,5,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,6,0,0,0,0
13454,15,10627,196,0002176,5,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,5,0,0,0,0
13455,15,6332,196,0002176,7,10,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13456,15,3408,197,0002177,8,9,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13457,15,3408,197,0002177,4,8,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13458,15,10225,197,0002177,5,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13459,15,3408,197,0002177,6,10,1,1,1,1,1,1,2,3,3,3,0,0,0,0,0,0,0,7,1,0,0,1
13460,15,3408,197,0002177,5,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0
13461,15,10748,197,0002178,5,8,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,5,0,0,0,0
13462,15,3583,197,0002178,6,9,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,7,0,0,0,0
13463,15,3583,197,0002178,6,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13464,15,3202,197,0002178,4,9,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0
13465,15,3202,197,0002178,5,7,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13466,15,3687,197,0002179,5,10,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13467,15,12374,197,0002179,2,6,1,1,1,2,1,1,1,3,3,1,0,0,0,0,0,0,0,7,1,0,0,0
13468,15,24747,197,0002179,4,5,1,1,2,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13469,15,3687,197,0002179,4,8,1,0,1,1,2,1,2,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0
13470,15,7373,197,0002179,8,10,1,1,4,3,4,4,5,5,2,3,0,0,0,0,0,0,0,7,1,0,0,0
13471,15,7737,198,0002180,5,7,1,1,1,1,2,1,5,3,2,1,0,0,0,0,0,0,0,7,1,0,0,0
13472,15,7737,198,0002180,9,9,1,1,2,2,2,1,3,4,3,3,0,0,0,0,0,0,0,7,0,0,1,1
13473,15,4328,198,0002180,3,5,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,6,0,0,0,0
13474,15,15474,198,0002180,6,8,1,1,2,1,2,1,4,5,2,1,0,0,0,0,0,0,0,7,1,1,0,0
13475,15,11605,198,0002180,5,5,1,0,1,1,2,2,5,4,4,1,0,0,0,0,0,0,0,7,1,0,0,0
13476,15,4119,198,0002181,2,6,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13477,15,13826,198,0002181,4,8,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13478,15,12357,198,0002181,10,10,1,1,1,5,1,1,1,2,1,3,0,0,0,0,0,0,0,3,0,0,0,0
13479,15,9217,198,0002181,4,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13480,15,23043,198,0002181,5,4,1,0,2,1,2,2,3,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0
13481,15,8085,198,0002182,0,10,1,1,2,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13482,15,8085,198,0002182,6,9,1,1,5,2,3,3,3,2,2,2,1,0,1,0,0,0,0,7,0,0,0,0
13483,15,24254,198,0002182,10,10,1,1,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,4,0,0,0,0
13484,15,18091,198,0002182,2,8,1,1,1,1,3,1,2,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13485,15,9452,198,0002183,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13486,15,16896,198,0002183,5,7,1,1,2,1,4,2,3,5,1,4,0,0,0,0,0,0,0,1,0,0,0,0
13487,15,8448,198,0002183,5,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13488,15,14178,198,0002183,5,9,1,1,1,1,1,1,1,3,1,3,0,0,0,0,0,0,0,7,0,0,0,0
13489,15,6691,197,0002184,9,10,1,1,2,3,4,5,5,5,3,1,0,0,0,0,0,0,0,5,1,0,0,0
13490,15,10037,197,0002184,3,5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0
13491,15,7487,197,0002184,5,8,1,0,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13492,15,14973,197,0002184,3,4,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13493,15,5214,197,0002185,2,3,1,0,2,1,2,3,3,3,1,1,0,0,1,0,0,0,0,7,0,1,1,1
13494,15,5833,197,0002185,8,10,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,1,1,1,0,1
13495,15,11666,197,0002185,5,7,1,0,1,1,1,1,2,2,1,2,0,0,0,0,0,0,0,7,1,0,0,0
13496,15,5214,197,0002185,3,6,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
13497,15,2917,197,0002185,5,8,1,1,2,2,2,2,2,3,1,2,0,0,0,0,0,0,0,1,1,0,0,0
13498,15,7285,197,0002186,8,8,1,1,1,2,1,1,1,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0
13499,15,3643,197,0002186,7,8,1,1,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0
13500,15,3643,197,0002186,9,10,1,1,2,3,1,1,3,4,2,2,0,0,0,0,0,0,0,7,1,0,0,0
13501,15,6511,197,0002186,8,8,1,0,2,2,1,1,1,3,3,3,0,0,0,0,0,0,0,7,0,0,0,0
13502,15,9243,197,0002187,2,5,1,0,1,1,1,1,4,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13503,15,3447,197,0002187,5,5,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13504,15,6894,197,0002187,3,5,1,0,1,1,1,1,1,5,2,2,0,0,0,0,0,0,0,7,1,0,0,0
13505,15,10342,197,0002187,0,7,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13506,15,8166,198,0002188,8,8,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13507,15,7298,198,0002188,5,8,1,0,3,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13508,15,7298,198,0002188,7,9,1,1,1,1,1,2,2,3,2,3,0,0,0,0,0,0,0,6,1,0,0,0
13509,15,10948,198,0002188,4,8,1,0,2,1,1,1,2,2,2,1,0,0,0,0,0,1,0,7,1,0,0,0
13510,15,9154,198,0002189,8,8,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0
13511,15,18308,198,0002189,10,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13512,15,18308,198,0002189,5,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13513,15,18308,198,0002189,5,8,1,0,1,1,1,1,2,1,1,1,0,0,0,0,0,1,0,7,1,0,0,0
13514,15,12273,198,0002189,8,9,1,1,2,1,2,4,4,4,3,3,0,0,0,0,0,0,0,7,1,1,0,0
13515,15,13255,197,0002190,8,8,1,1,1,1,1,1,3,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13516,15,3314,197,0002190,5,7,1,1,2,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13517,15,7415,197,0002190,4,4,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13518,15,6627,197,0002190,5,8,1,1,1,1,1,1,2,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0
13519,15,7415,197,0002190,5,7,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13520,15,13163,198,0002191,5,10,1,1,1,3,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13521,15,13163,198,0002191,8,8,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13522,15,17550,198,0002191,7,9,1,1,2,1,5,4,4,4,3,3,0,0,0,0,0,0,0,7,0,0,0,0
13523,15,9818,198,0002191,6,8,1,1,2,1,3,4,3,5,3,3,0,0,0,0,0,0,0,5,0,0,0,0
13524,15,9818,198,0002191,0,9,1,1,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13525,15,8946,198,0002192,6,9,1,1,1,1,1,1,1,5,3,1,0,0,0,0,0,0,0,7,0,0,0,0
13526,15,8946,198,0002192,0,0,0,1,3,1,2,1,2,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0
13527,15,17891,198,0002192,5,7,1,1,1,4,1,1,1,5,2,1,0,0,0,0,0,0,0,7,0,0,0,0
13528,15,17891,198,0002192,5,10,1,0,1,1,2,1,2,5,2,1,0,0,0,0,0,0,0,6,0,0,0,0
13529,15,13418,198,0002192,5,5,1,1,1,1,2,1,5,4,2,1,0,0,0,0,0,0,0,3,0,0,0,0
13530,15,7547,197,0002193,8,8,1,1,1,1,1,1,1,3,4,1,0,0,0,0,0,0,0,7,0,0,0,0
13531,15,21109,197,0002193,5,8,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0
13532,15,21109,197,0002193,6,8,1,1,2,1,1,1,4,5,2,4,0,0,0,0,0,0,0,7,1,0,0,0
13533,15,7547,197,0002193,5,5,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,6,1,0,0,0
13534,15,9037,197,0002194,9,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,5,1,0,0,0
13535,15,10111,197,0002194,5,7,1,1,1,1,3,4,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0
13536,15,9037,197,0002194,8,10,1,0,1,1,1,1,2,5,2,1,0,0,0,0,0,0,0,7,1,0,0,0
13537,15,23593,197,0002194,8,7,1,1,2,1,2,1,2,3,2,1,0,0,0,0,0,0,0,7,0,0,0,0
13538,15,6025,197,0002194,3,3,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
13539,15,8773,197,0002195,10,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0
13540,15,5849,197,0002195,0,5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13541,15,6544,197,0002195,2,8,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0
13542,15,13088,197,0002195,5,5,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13543,15,13088,197,0002195,3,5,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,5,1,0,0,0
13544,15,14850,197,0002196,7,10,1,1,1,1,1,1,3,5,5,2,0,0,0,0,0,0,0,7,0,0,0,0
13545,15,3712,197,0002196,0,1,0,0,1,1,1,1,3,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0
13546,15,3712,197,0002196,2,5,1,0,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,5,0,0,0,0
13547,15,7425,197,0002196,8,9,1,1,1,1,2,1,1,3,1,1,0,0,0,0,0,0,0,6,1,1,1,0
13548,15,3712,197,0002196,5,7,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13549,15,9359,197,0002197,5,5,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,7,1,1,1,0
13550,15,3491,197,0002197,3,5,1,1,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13551,15,15599,197,0002197,7,7,1,1,1,1,4,5,3,3,3,1,0,0,0,0,1,0,0,6,0,0,0,0
13552,15,18719,197,0002197,0,5,1,1,1,3,1,1,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0
13553,15,7308,197,0002198,3,8,1,1,1,1,2,1,3,3,2,1,0,0,0,0,0,0,0,3,1,0,0,0
13554,15,7308,197,0002198,5,9,1,0,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13555,15,18270,197,0002198,5,8,1,1,1,1,2,5,3,3,1,2,0,0,0,0,0,0,0,7,1,0,0,0
13556,15,3654,197,0002198,2,4,1,1,1,1,1,1,4,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13557,15,9798,197,0002198,7,9,1,1,2,2,3,3,4,5,5,1,0,0,0,0,0,0,0,6,1,0,0,0
13558,15,16510,197,0002199,0,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13559,15,11805,197,0002199,5,7,1,1,2,3,2,1,4,4,1,2,0,0,0,0,0,0,0,4,1,1,0,0
13560,15,2951,197,0002199,6,7,1,1,2,1,1,1,2,2,2,2,0,0,0,0,0,0,0,7,0,0,0,0
13561,15,6604,197,0002199,4,10,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13562,15,10616,197,0002200,5,9,1,1,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13563,15,14233,197,0002200,7,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,1,0,0
13564,15,15925,197,0002200,3,8,1,1,2,1,1,1,4,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13565,15,9489,197,0002200,2,2,1,0,2,1,1,3,2,4,1,1,0,0,0,0,0,0,0,7,1,1,0,0
13566,15,3755,197,0002201,7,9,1,1,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13567,15,7510,197,0002201,6,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13568,15,3755,197,0002201,5,9,1,1,1,1,1,1,1,3,2,1,0,0,0,0,0,0,0,7,1,0,0,0
13569,15,3755,197,0002201,5,8,1,1,1,1,1,1,2,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0
13570,15,17344,197,0002202,6,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13571,15,8672,197,0002202,0,10,1,0,2,1,1,1,3,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0
13572,15,17344,197,0002202,1,5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
13573,15,11457,197,0002203,5,5,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13574,15,13654,197,0002203,5,4,1,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
13575,15,22914,197,0002203,2,5,1,0,1,1,2,1,1,1,3,2,0,0,0,0,0,0,0,7,0,0,0,0
13576,15,20481,197,0002203,5,6,1,0,1,1,2,1,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13577,15,15723,199,0002204,9,9,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,4,1,0,0,0
13578,15,13193,199,0002204,5,7,1,0,1,1,1,2,3,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0
13579,15,11792,199,0002204,8,8,1,0,1,1,1,2,1,3,1,1,0,0,0,0,0,0,0,4,1,0,0,0
13580,15,8796,199,0002204,0,2,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0
13581,15,13193,199,0002204,2,9,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13582,15,15960,199,0002205,5,10,1,0,1,1,1,3,1,5,1,2,0,0,0,0,0,0,0,7,1,0,0,0
13583,15,8928,199,0002205,8,9,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13584,15,3990,199,0002205,0,5,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13585,15,7980,199,0002205,8,10,1,1,1,1,1,1,3,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13586,15,8928,199,0002205,2,8,1,1,1,1,2,5,1,5,5,3,0,0,0,0,0,0,0,6,0,0,0,0
13587,15,4108,197,0002206,1,6,1,0,3,2,4,5,5,5,1,5,0,0,0,0,1,0,0,3,1,0,0,0
13588,15,8216,197,0002206,5,7,1,1,1,1,2,3,3,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0
13589,15,22980,197,0002206,8,10,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13590,15,18384,197,0002206,1,8,1,1,1,1,1,1,5,3,1,5,0,0,0,0,0,0,0,7,1,0,0,0
13591,15,4108,197,0002206,0,9,1,1,3,1,3,3,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13592,15,17683,199,0002207,6,6,1,1,1,1,3,2,3,3,3,3,0,0,0,0,0,0,0,1,1,0,0,0
13593,15,5440,198,0002208,0,5,1,1,2,1,5,2,3,5,2,3,0,0,0,0,0,0,0,2,1,0,0,1
13594,15,5440,198,0002208,2,9,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13595,15,16320,198,0002208,6,7,1,1,3,2,2,3,3,4,4,4,0,0,0,0,0,0,0,7,0,0,0,0
13596,15,24345,198,0002208,8,8,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0,7,1,0,0,0
13597,15,10989,198,0002209,5,8,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,4,1,0,0,1
13598,15,7326,198,0002209,6,8,1,1,1,1,1,1,1,4,1,2,0,0,0,0,0,0,0,6,1,0,0,0
13599,15,3663,198,0002209,5,8,1,0,2,2,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13600,15,14652,198,0002209,4,6,1,0,1,1,1,1,3,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0
13601,15,14652,198,0002209,1,9,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13602,15,16341,198,0002210,10,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13603,15,13712,198,0002210,3,5,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,5,1,0,0,0
13604,15,9142,198,0002210,9,9,1,1,1,1,2,2,1,2,3,3,0,0,0,0,0,0,0,6,1,0,0,0
13605,15,8171,198,0002210,5,8,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0
13606,15,13712,198,0002210,4,10,1,1,1,5,4,1,1,5,2,1,0,0,0,0,0,0,0,4,0,0,0,0
13607,15,7011,197,0002211,6,8,1,0,1,1,1,1,2,3,1,2,0,0,0,0,0,0,0,3,0,0,0,0
13608,15,6267,197,0002211,7,8,1,0,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13609,15,15629,198,0002212,5,6,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13610,15,10477,198,0002212,6,8,1,0,1,1,1,1,2,3,1,2,0,0,0,0,0,0,0,5,0,0,0,0
13611,15,11722,198,0002212,6,7,1,1,3,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13612,15,3492,198,0002212,10,10,1,1,1,5,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
13613,15,16354,198,0002213,4,1,1,0,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,6,0,0,0,0
13614,15,16354,198,0002213,7,8,1,0,1,1,3,1,1,4,1,1,0,0,0,0,0,0,0,4,0,0,0,0
13615,15,4089,198,0002213,0,2,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13616,15,12266,198,0002213,7,6,1,1,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13617,15,12266,198,0002213,3,2,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13618,15,7512,198,0002214,6,6,1,1,1,1,2,1,2,2,1,1,0,0,0,0,0,0,0,4,0,0,0,0
13619,15,15025,198,0002214,7,7,1,1,1,1,1,1,2,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0
13620,15,3756,198,0002214,8,9,1,1,1,1,1,1,1,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0
13621,15,8405,198,0002214,5,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
13622,15,11268,198,0002214,6,8,1,0,1,1,1,1,3,4,1,1,0,0,0,0,0,0,0,4,0,0,0,0
13623,15,15474,199,0002215,6,9,1,1,2,1,1,1,1,2,1,3,0,0,0,0,0,0,0,7,0,0,0,0
13624,15,10316,199,0002215,7,9,1,1,1,1,1,1,2,4,1,2,0,0,0,0,0,0,0,4,1,0,0,0
